valid_time,observed_c,model_input_c,imputed,source_time,source_age_hours
2024-09-25 07:00:00+00:00,28.0,28.0,False,2024-09-25 07:00:00+00:00,0
2024-09-25 08:00:00+00:00,28.0,28.0,False,2024-09-25 08:00:00+00:00,0
2024-09-25 09:00:00+00:00,29.0,29.0,False,2024-09-25 09:00:00+00:00,0
2024-09-25 10:00:00+00:00,,29.0,True,2024-09-25 09:00:00+00:00,1
2024-09-25 11:00:00+00:00,28.0,28.0,False,2024-09-25 11:00:00+00:00,0
2024-09-25 12:00:00+00:00,28.2,28.2,False,2024-09-25 12:00:00+00:00,0
2024-09-25 13:00:00+00:00,28.0,28.0,False,2024-09-25 13:00:00+00:00,0
2024-09-25 14:00:00+00:00,28.0,28.0,False,2024-09-25 14:00:00+00:00,0
2024-09-25 15:00:00+00:00,27.7,27.7,False,2024-09-25 15:00:00+00:00,0
2024-09-25 16:00:00+00:00,27.0,27.0,False,2024-09-25 16:00:00+00:00,0
2024-09-25 17:00:00+00:00,27.0,27.0,False,2024-09-25 17:00:00+00:00,0
2024-09-25 18:00:00+00:00,27.6,27.6,False,2024-09-25 18:00:00+00:00,0
2024-09-25 19:00:00+00:00,27.0,27.0,False,2024-09-25 19:00:00+00:00,0
2024-09-25 20:00:00+00:00,26.0,26.0,False,2024-09-25 20:00:00+00:00,0
2024-09-25 21:00:00+00:00,27.6,27.6,False,2024-09-25 21:00:00+00:00,0
2024-09-25 22:00:00+00:00,,27.6,True,2024-09-25 21:00:00+00:00,1
2024-09-25 23:00:00+00:00,25.0,25.0,False,2024-09-25 23:00:00+00:00,0
2024-09-26 00:00:00+00:00,25.0,25.0,False,2024-09-26 00:00:00+00:00,0
2024-09-26 01:00:00+00:00,25.0,25.0,False,2024-09-26 01:00:00+00:00,0
2024-09-26 02:00:00+00:00,25.0,25.0,False,2024-09-26 02:00:00+00:00,0
2024-09-26 03:00:00+00:00,26.2,26.2,False,2024-09-26 03:00:00+00:00,0
2024-09-26 04:00:00+00:00,26.0,26.0,False,2024-09-26 04:00:00+00:00,0
2024-09-26 05:00:00+00:00,26.0,26.0,False,2024-09-26 05:00:00+00:00,0
2024-09-26 06:00:00+00:00,27.2,27.2,False,2024-09-26 06:00:00+00:00,0
2024-09-26 07:00:00+00:00,28.0,28.0,False,2024-09-26 07:00:00+00:00,0
2024-09-26 08:00:00+00:00,28.0,28.0,False,2024-09-26 08:00:00+00:00,0
2024-09-26 09:00:00+00:00,28.0,28.0,False,2024-09-26 09:00:00+00:00,0
2024-09-26 10:00:00+00:00,27.0,27.0,False,2024-09-26 10:00:00+00:00,0
2024-09-26 11:00:00+00:00,26.0,26.0,False,2024-09-26 11:00:00+00:00,0
2024-09-26 12:00:00+00:00,26.5,26.5,False,2024-09-26 12:00:00+00:00,0
2024-09-26 13:00:00+00:00,26.0,26.0,False,2024-09-26 13:00:00+00:00,0
2024-09-26 14:00:00+00:00,26.0,26.0,False,2024-09-26 14:00:00+00:00,0
2024-09-26 15:00:00+00:00,26.0,26.0,False,2024-09-26 15:00:00+00:00,0
2024-09-26 16:00:00+00:00,26.0,26.0,False,2024-09-26 16:00:00+00:00,0
2024-09-26 17:00:00+00:00,26.0,26.0,False,2024-09-26 17:00:00+00:00,0
2024-09-26 18:00:00+00:00,26.0,26.0,False,2024-09-26 18:00:00+00:00,0
2024-09-26 19:00:00+00:00,25.0,25.0,False,2024-09-26 19:00:00+00:00,0
2024-09-26 20:00:00+00:00,,25.0,True,2024-09-26 19:00:00+00:00,1
2024-09-26 21:00:00+00:00,25.6,25.6,False,2024-09-26 21:00:00+00:00,0
2024-09-26 22:00:00+00:00,,25.6,True,2024-09-26 21:00:00+00:00,1
