valid_time,nwp_c,segment_origin,run,run_lead_hours
2025-04-11 09:00:00+00:00,35.8,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,9
2025-04-11 10:00:00+00:00,35.2,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,10
2025-04-11 11:00:00+00:00,34.9,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,11
2025-04-11 12:00:00+00:00,33.1,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,12
2025-04-11 13:00:00+00:00,29.2,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,13
2025-04-11 14:00:00+00:00,27.8,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,14
2025-04-11 15:00:00+00:00,26.7,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,15
2025-04-11 16:00:00+00:00,25.9,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,16
2025-04-11 17:00:00+00:00,25.5,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,17
2025-04-11 18:00:00+00:00,25.3,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,18
2025-04-11 19:00:00+00:00,25.8,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,19
2025-04-11 20:00:00+00:00,25.7,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,20
2025-04-11 21:00:00+00:00,25.1,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,21
2025-04-11 22:00:00+00:00,24.7,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,22
2025-04-11 23:00:00+00:00,24.2,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,23
2025-04-12 00:00:00+00:00,23.7,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,24
2025-04-12 01:00:00+00:00,23.5,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,25
2025-04-12 02:00:00+00:00,24.8,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,26
2025-04-12 03:00:00+00:00,28.0,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,27
2025-04-12 04:00:00+00:00,31.0,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,28
2025-04-12 05:00:00+00:00,33.2,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,29
2025-04-12 06:00:00+00:00,34.5,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,30
2025-04-12 07:00:00+00:00,35.5,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,31
2025-04-12 08:00:00+00:00,35.8,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,32
2025-04-12 09:00:00+00:00,35.9,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,33
2025-04-12 10:00:00+00:00,35.7,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,34
2025-04-12 11:00:00+00:00,35.0,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,35
2025-04-12 12:00:00+00:00,33.1,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,36
2025-04-12 13:00:00+00:00,30.1,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,37
2025-04-12 14:00:00+00:00,28.1,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,38
2025-04-12 15:00:00+00:00,27.4,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,39
2025-04-12 16:00:00+00:00,26.3,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,40
2025-04-12 17:00:00+00:00,26.1,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,41
2025-04-12 18:00:00+00:00,26.1,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,42
2025-04-12 19:00:00+00:00,26.2,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,43
2025-04-12 20:00:00+00:00,25.5,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,44
2025-04-12 21:00:00+00:00,24.4,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,45
2025-04-12 22:00:00+00:00,26.4,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,46
2025-04-12 23:00:00+00:00,25.2,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,47
2025-04-13 00:00:00+00:00,23.2,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,48
2025-04-13 01:00:00+00:00,24.1,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,49
2025-04-13 02:00:00+00:00,26.4,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,50
2025-04-13 03:00:00+00:00,29.5,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,51
2025-04-13 04:00:00+00:00,32.2,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,52
2025-04-13 05:00:00+00:00,34.2,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,53
2025-04-13 06:00:00+00:00,35.1,2025-04-11 06:00:00+00:00,2025-04-11 00:00:00+00:00,54
2025-04-13 07:00:00+00:00,34.5,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,7
2025-04-13 08:00:00+00:00,35.0,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,8
2025-04-13 09:00:00+00:00,35.3,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,9
2025-04-13 10:00:00+00:00,34.5,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,10
2025-04-13 11:00:00+00:00,34.1,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,11
2025-04-13 12:00:00+00:00,32.3,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,12
2025-04-13 13:00:00+00:00,29.5,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,13
2025-04-13 14:00:00+00:00,28.4,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,14
2025-04-13 15:00:00+00:00,26.6,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,15
2025-04-13 16:00:00+00:00,26.7,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,16
2025-04-13 17:00:00+00:00,25.9,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,17
2025-04-13 18:00:00+00:00,25.3,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,18
2025-04-13 19:00:00+00:00,24.6,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,19
2025-04-13 20:00:00+00:00,23.8,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,20
2025-04-13 21:00:00+00:00,22.4,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,21
2025-04-13 22:00:00+00:00,22.1,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,22
2025-04-13 23:00:00+00:00,21.5,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,23
2025-04-14 00:00:00+00:00,21.9,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,24
2025-04-14 01:00:00+00:00,22.3,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,25
2025-04-14 02:00:00+00:00,24.7,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,26
2025-04-14 03:00:00+00:00,28.0,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,27
2025-04-14 04:00:00+00:00,31.0,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,28
2025-04-14 05:00:00+00:00,33.0,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,29
2025-04-14 06:00:00+00:00,34.3,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,30
2025-04-14 07:00:00+00:00,34.7,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,31
2025-04-14 08:00:00+00:00,35.5,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,32
2025-04-14 09:00:00+00:00,35.7,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,33
2025-04-14 10:00:00+00:00,35.3,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,34
2025-04-14 11:00:00+00:00,34.9,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,35
2025-04-14 12:00:00+00:00,33.1,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,36
2025-04-14 13:00:00+00:00,29.9,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,37
2025-04-14 14:00:00+00:00,28.8,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,38
2025-04-14 15:00:00+00:00,27.2,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,39
2025-04-14 16:00:00+00:00,26.5,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,40
2025-04-14 17:00:00+00:00,26.7,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,41
2025-04-14 18:00:00+00:00,26.4,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,42
2025-04-14 19:00:00+00:00,25.8,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,43
2025-04-14 20:00:00+00:00,25.0,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,44
2025-04-14 21:00:00+00:00,24.1,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,45
2025-04-14 22:00:00+00:00,23.0,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,46
2025-04-14 23:00:00+00:00,22.7,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,47
2025-04-15 00:00:00+00:00,22.1,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,48
2025-04-15 01:00:00+00:00,22.9,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,49
2025-04-15 02:00:00+00:00,25.4,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,50
2025-04-15 03:00:00+00:00,28.1,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,51
2025-04-15 04:00:00+00:00,31.1,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,52
2025-04-15 05:00:00+00:00,33.0,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,53
2025-04-15 06:00:00+00:00,34.1,2025-04-13 06:00:00+00:00,2025-04-13 00:00:00+00:00,54
2025-04-15 07:00:00+00:00,34.4,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,7
2025-04-15 08:00:00+00:00,34.8,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,8
2025-04-15 09:00:00+00:00,34.4,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,9
2025-04-15 10:00:00+00:00,34.5,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,10
2025-04-15 11:00:00+00:00,34.0,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,11
2025-04-15 12:00:00+00:00,32.2,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,12
2025-04-15 13:00:00+00:00,29.4,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,13
2025-04-15 14:00:00+00:00,29.4,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,14
2025-04-15 15:00:00+00:00,27.4,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,15
2025-04-15 16:00:00+00:00,26.9,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,16
2025-04-15 17:00:00+00:00,26.6,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,17
2025-04-15 18:00:00+00:00,26.6,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,18
2025-04-15 19:00:00+00:00,25.4,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,19
2025-04-15 20:00:00+00:00,24.4,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,20
2025-04-15 21:00:00+00:00,23.8,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,21
2025-04-15 22:00:00+00:00,22.7,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,22
2025-04-15 23:00:00+00:00,22.3,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,23
2025-04-16 00:00:00+00:00,21.9,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,24
2025-04-16 01:00:00+00:00,22.6,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,25
2025-04-16 02:00:00+00:00,25.2,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,26
2025-04-16 03:00:00+00:00,27.6,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,27
2025-04-16 04:00:00+00:00,30.2,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,28
2025-04-16 05:00:00+00:00,32.3,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,29
2025-04-16 06:00:00+00:00,33.8,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,30
2025-04-16 07:00:00+00:00,34.9,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,31
2025-04-16 08:00:00+00:00,35.6,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,32
2025-04-16 09:00:00+00:00,35.5,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,33
2025-04-16 10:00:00+00:00,35.4,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,34
2025-04-16 11:00:00+00:00,34.6,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,35
2025-04-16 12:00:00+00:00,33.3,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,36
2025-04-16 13:00:00+00:00,30.0,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,37
2025-04-16 14:00:00+00:00,28.1,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,38
2025-04-16 15:00:00+00:00,27.1,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,39
2025-04-16 16:00:00+00:00,26.9,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,40
2025-04-16 17:00:00+00:00,26.9,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,41
2025-04-16 18:00:00+00:00,26.4,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,42
2025-04-16 19:00:00+00:00,25.6,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,43
2025-04-16 20:00:00+00:00,24.6,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,44
2025-04-16 21:00:00+00:00,23.8,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,45
2025-04-16 22:00:00+00:00,23.4,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,46
2025-04-16 23:00:00+00:00,23.5,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,47
2025-04-17 00:00:00+00:00,24.3,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,48
2025-04-17 01:00:00+00:00,24.7,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,49
2025-04-17 02:00:00+00:00,26.5,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,50
2025-04-17 03:00:00+00:00,28.7,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,51
2025-04-17 04:00:00+00:00,30.6,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,52
2025-04-17 05:00:00+00:00,32.3,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,53
2025-04-17 06:00:00+00:00,33.7,2025-04-15 06:00:00+00:00,2025-04-15 00:00:00+00:00,54
