valid_time,nwp_c,segment_origin,run,run_lead_hours
2025-09-25 01:00:00+00:00,25.0,2025-09-23 06:00:00+00:00,2025-09-23 00:00:00+00:00,49
2025-09-25 02:00:00+00:00,26.3,2025-09-23 06:00:00+00:00,2025-09-23 00:00:00+00:00,50
2025-09-25 03:00:00+00:00,27.9,2025-09-23 06:00:00+00:00,2025-09-23 00:00:00+00:00,51
2025-09-25 04:00:00+00:00,29.2,2025-09-23 06:00:00+00:00,2025-09-23 00:00:00+00:00,52
2025-09-25 05:00:00+00:00,30.2,2025-09-23 06:00:00+00:00,2025-09-23 00:00:00+00:00,53
2025-09-25 06:00:00+00:00,31.2,2025-09-23 06:00:00+00:00,2025-09-23 00:00:00+00:00,54
2025-09-25 07:00:00+00:00,33.0,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,7
2025-09-25 08:00:00+00:00,33.5,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,8
2025-09-25 09:00:00+00:00,33.7,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,9
2025-09-25 10:00:00+00:00,33.6,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,10
2025-09-25 11:00:00+00:00,31.5,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,11
2025-09-25 12:00:00+00:00,28.0,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,12
2025-09-25 13:00:00+00:00,27.5,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,13
2025-09-25 14:00:00+00:00,27.5,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,14
2025-09-25 15:00:00+00:00,26.4,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,15
2025-09-25 16:00:00+00:00,25.6,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,16
2025-09-25 17:00:00+00:00,25.6,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,17
2025-09-25 18:00:00+00:00,25.9,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,18
2025-09-25 19:00:00+00:00,26.0,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,19
2025-09-25 20:00:00+00:00,25.9,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,20
2025-09-25 21:00:00+00:00,26.0,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,21
2025-09-25 22:00:00+00:00,25.9,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,22
2025-09-25 23:00:00+00:00,25.7,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,23
2025-09-26 00:00:00+00:00,25.6,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,24
2025-09-26 01:00:00+00:00,25.6,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,25
2025-09-26 02:00:00+00:00,26.9,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,26
2025-09-26 03:00:00+00:00,28.4,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,27
2025-09-26 04:00:00+00:00,29.8,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,28
2025-09-26 05:00:00+00:00,30.9,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,29
2025-09-26 06:00:00+00:00,32.1,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,30
2025-09-26 07:00:00+00:00,32.7,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,31
2025-09-26 08:00:00+00:00,32.7,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,32
2025-09-26 09:00:00+00:00,29.2,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,33
2025-09-26 10:00:00+00:00,30.8,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,34
2025-09-26 11:00:00+00:00,30.0,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,35
2025-09-26 12:00:00+00:00,29.0,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,36
2025-09-26 13:00:00+00:00,27.7,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,37
2025-09-26 14:00:00+00:00,27.0,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,38
2025-09-26 15:00:00+00:00,26.9,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,39
2025-09-26 16:00:00+00:00,26.7,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,40
2025-09-26 17:00:00+00:00,26.5,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,41
2025-09-26 18:00:00+00:00,26.5,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,42
2025-09-26 19:00:00+00:00,26.1,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,43
2025-09-26 20:00:00+00:00,25.6,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,44
2025-09-26 21:00:00+00:00,25.4,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,45
2025-09-26 22:00:00+00:00,25.2,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,46
2025-09-26 23:00:00+00:00,25.5,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,47
2025-09-27 00:00:00+00:00,25.5,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,48
2025-09-27 01:00:00+00:00,25.5,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,49
2025-09-27 02:00:00+00:00,26.8,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,50
2025-09-27 03:00:00+00:00,28.3,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,51
2025-09-27 04:00:00+00:00,30.0,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,52
2025-09-27 05:00:00+00:00,31.3,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,53
2025-09-27 06:00:00+00:00,32.4,2025-09-25 06:00:00+00:00,2025-09-25 00:00:00+00:00,54
2025-09-27 07:00:00+00:00,33.2,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,7
2025-09-27 08:00:00+00:00,33.7,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,8
2025-09-27 09:00:00+00:00,34.3,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,9
2025-09-27 10:00:00+00:00,31.3,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,10
2025-09-27 11:00:00+00:00,28.1,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,11
2025-09-27 12:00:00+00:00,27.7,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,12
2025-09-27 13:00:00+00:00,27.6,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,13
2025-09-27 14:00:00+00:00,26.8,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,14
2025-09-27 15:00:00+00:00,26.9,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,15
2025-09-27 16:00:00+00:00,26.6,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,16
2025-09-27 17:00:00+00:00,26.5,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,17
2025-09-27 18:00:00+00:00,26.3,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,18
2025-09-27 19:00:00+00:00,25.8,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,19
2025-09-27 20:00:00+00:00,25.6,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,20
2025-09-27 21:00:00+00:00,25.4,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,21
2025-09-27 22:00:00+00:00,25.3,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,22
2025-09-27 23:00:00+00:00,25.2,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,23
2025-09-28 00:00:00+00:00,25.2,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,24
2025-09-28 01:00:00+00:00,25.2,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,25
2025-09-28 02:00:00+00:00,26.5,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,26
2025-09-28 03:00:00+00:00,28.2,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,27
2025-09-28 04:00:00+00:00,29.9,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,28
2025-09-28 05:00:00+00:00,31.1,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,29
2025-09-28 06:00:00+00:00,32.2,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,30
2025-09-28 07:00:00+00:00,33.1,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,31
2025-09-28 08:00:00+00:00,33.4,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,32
2025-09-28 09:00:00+00:00,33.7,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,33
2025-09-28 10:00:00+00:00,33.4,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,34
2025-09-28 11:00:00+00:00,32.8,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,35
2025-09-28 12:00:00+00:00,31.2,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,36
2025-09-28 13:00:00+00:00,29.8,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,37
2025-09-28 14:00:00+00:00,28.2,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,38
2025-09-28 15:00:00+00:00,26.1,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,39
2025-09-28 16:00:00+00:00,25.9,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,40
2025-09-28 17:00:00+00:00,26.1,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,41
2025-09-28 18:00:00+00:00,26.2,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,42
2025-09-28 19:00:00+00:00,25.9,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,43
2025-09-28 20:00:00+00:00,25.7,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,44
2025-09-28 21:00:00+00:00,25.6,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,45
2025-09-28 22:00:00+00:00,25.5,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,46
2025-09-28 23:00:00+00:00,25.6,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,47
2025-09-29 00:00:00+00:00,25.8,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,48
2025-09-29 01:00:00+00:00,26.0,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,49
2025-09-29 02:00:00+00:00,26.6,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,50
2025-09-29 03:00:00+00:00,27.8,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,51
2025-09-29 04:00:00+00:00,29.0,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,52
2025-09-29 05:00:00+00:00,30.6,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,53
2025-09-29 06:00:00+00:00,31.6,2025-09-27 06:00:00+00:00,2025-09-27 00:00:00+00:00,54
2025-09-29 07:00:00+00:00,32.6,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,7
2025-09-29 08:00:00+00:00,33.2,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,8
2025-09-29 09:00:00+00:00,33.5,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,9
2025-09-29 10:00:00+00:00,33.3,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,10
2025-09-29 11:00:00+00:00,31.8,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,11
2025-09-29 12:00:00+00:00,31.0,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,12
2025-09-29 13:00:00+00:00,29.0,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,13
2025-09-29 14:00:00+00:00,28.8,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,14
2025-09-29 15:00:00+00:00,27.2,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,15
2025-09-29 16:00:00+00:00,26.5,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,16
2025-09-29 17:00:00+00:00,25.7,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,17
2025-09-29 18:00:00+00:00,25.4,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,18
2025-09-29 19:00:00+00:00,25.3,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,19
2025-09-29 20:00:00+00:00,25.2,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,20
2025-09-29 21:00:00+00:00,25.1,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,21
2025-09-29 22:00:00+00:00,25.3,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,22
2025-09-29 23:00:00+00:00,25.1,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,23
2025-09-30 00:00:00+00:00,25.1,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,24
2025-09-30 01:00:00+00:00,25.1,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,25
2025-09-30 02:00:00+00:00,25.7,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,26
2025-09-30 03:00:00+00:00,26.9,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,27
2025-09-30 04:00:00+00:00,28.2,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,28
2025-09-30 05:00:00+00:00,29.5,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,29
2025-09-30 06:00:00+00:00,30.6,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,30
2025-09-30 07:00:00+00:00,30.9,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,31
2025-09-30 08:00:00+00:00,31.8,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,32
2025-09-30 09:00:00+00:00,32.6,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,33
2025-09-30 10:00:00+00:00,33.3,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,34
2025-09-30 11:00:00+00:00,32.1,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,35
2025-09-30 12:00:00+00:00,30.0,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,36
2025-09-30 13:00:00+00:00,29.0,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,37
2025-09-30 14:00:00+00:00,28.2,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,38
2025-09-30 15:00:00+00:00,28.0,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,39
2025-09-30 16:00:00+00:00,27.6,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,40
2025-09-30 17:00:00+00:00,27.2,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,41
2025-09-30 18:00:00+00:00,27.1,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,42
2025-09-30 19:00:00+00:00,27.1,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,43
2025-09-30 20:00:00+00:00,26.6,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,44
2025-09-30 21:00:00+00:00,26.3,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,45
2025-09-30 22:00:00+00:00,26.4,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,46
2025-09-30 23:00:00+00:00,26.2,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,47
2025-10-01 00:00:00+00:00,25.9,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,48
2025-10-01 01:00:00+00:00,25.7,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,49
2025-10-01 02:00:00+00:00,26.5,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,50
2025-10-01 03:00:00+00:00,27.6,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,51
2025-10-01 04:00:00+00:00,28.9,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,52
2025-10-01 05:00:00+00:00,29.7,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,53
2025-10-01 06:00:00+00:00,30.0,2025-09-29 06:00:00+00:00,2025-09-29 00:00:00+00:00,54
