valid_time,observed_c,model_input_c,imputed,source_time,source_age_hours
2024-05-12 07:00:00+00:00,33.0,33.0,False,2024-05-12 07:00:00+00:00,0
2024-05-12 08:00:00+00:00,34.0,34.0,False,2024-05-12 08:00:00+00:00,0
2024-05-12 09:00:00+00:00,34.7,34.7,False,2024-05-12 09:00:00+00:00,0
2024-05-12 10:00:00+00:00,35.0,35.0,False,2024-05-12 10:00:00+00:00,0
2024-05-12 11:00:00+00:00,34.0,34.0,False,2024-05-12 11:00:00+00:00,0
2024-05-12 12:00:00+00:00,32.5,32.5,False,2024-05-12 12:00:00+00:00,0
2024-05-12 13:00:00+00:00,31.0,31.0,False,2024-05-12 13:00:00+00:00,0
2024-05-12 14:00:00+00:00,30.0,30.0,False,2024-05-12 14:00:00+00:00,0
2024-05-12 15:00:00+00:00,28.2,28.2,False,2024-05-12 15:00:00+00:00,0
2024-05-12 16:00:00+00:00,28.0,28.0,False,2024-05-12 16:00:00+00:00,0
2024-05-12 17:00:00+00:00,27.0,27.0,False,2024-05-12 17:00:00+00:00,0
2024-05-12 18:00:00+00:00,26.2,26.2,False,2024-05-12 18:00:00+00:00,0
2024-05-12 19:00:00+00:00,27.0,27.0,False,2024-05-12 19:00:00+00:00,0
2024-05-12 20:00:00+00:00,27.0,27.0,False,2024-05-12 20:00:00+00:00,0
2024-05-12 21:00:00+00:00,25.7,25.7,False,2024-05-12 21:00:00+00:00,0
2024-05-12 22:00:00+00:00,,25.7,True,2024-05-12 21:00:00+00:00,1
2024-05-12 23:00:00+00:00,26.0,26.0,False,2024-05-12 23:00:00+00:00,0
2024-05-13 00:00:00+00:00,25.0,25.0,False,2024-05-13 00:00:00+00:00,0
2024-05-13 01:00:00+00:00,28.0,28.0,False,2024-05-13 01:00:00+00:00,0
2024-05-13 02:00:00+00:00,29.0,29.0,False,2024-05-13 02:00:00+00:00,0
2024-05-13 03:00:00+00:00,30.8,30.8,False,2024-05-13 03:00:00+00:00,0
2024-05-13 04:00:00+00:00,30.0,30.0,False,2024-05-13 04:00:00+00:00,0
2024-05-13 05:00:00+00:00,32.0,32.0,False,2024-05-13 05:00:00+00:00,0
2024-05-13 06:00:00+00:00,33.5,33.5,False,2024-05-13 06:00:00+00:00,0
