valid_time,observed_c,model_input_c,imputed,source_time,source_age_hours
2024-07-15 07:00:00+00:00,34.0,34.0,False,2024-07-15 07:00:00+00:00,0
2024-07-15 08:00:00+00:00,35.0,35.0,False,2024-07-15 08:00:00+00:00,0
2024-07-15 09:00:00+00:00,34.2,34.2,False,2024-07-15 09:00:00+00:00,0
2024-07-15 10:00:00+00:00,35.0,35.0,False,2024-07-15 10:00:00+00:00,0
2024-07-15 11:00:00+00:00,34.0,34.0,False,2024-07-15 11:00:00+00:00,0
2024-07-15 12:00:00+00:00,32.5,32.5,False,2024-07-15 12:00:00+00:00,0
2024-07-15 13:00:00+00:00,30.0,30.0,False,2024-07-15 13:00:00+00:00,0
2024-07-15 14:00:00+00:00,30.0,30.0,False,2024-07-15 14:00:00+00:00,0
2024-07-15 15:00:00+00:00,28.0,28.0,False,2024-07-15 15:00:00+00:00,0
2024-07-15 16:00:00+00:00,30.0,30.0,False,2024-07-15 16:00:00+00:00,0
2024-07-15 17:00:00+00:00,30.0,30.0,False,2024-07-15 17:00:00+00:00,0
2024-07-15 18:00:00+00:00,27.7,27.7,False,2024-07-15 18:00:00+00:00,0
2024-07-15 19:00:00+00:00,30.0,30.0,False,2024-07-15 19:00:00+00:00,0
2024-07-15 20:00:00+00:00,31.0,31.0,False,2024-07-15 20:00:00+00:00,0
2024-07-15 21:00:00+00:00,27.7,27.7,False,2024-07-15 21:00:00+00:00,0
2024-07-15 22:00:00+00:00,,27.7,True,2024-07-15 21:00:00+00:00,1
2024-07-15 23:00:00+00:00,30.0,30.0,False,2024-07-15 23:00:00+00:00,0
2024-07-16 00:00:00+00:00,27.7,27.7,False,2024-07-16 00:00:00+00:00,0
2024-07-16 01:00:00+00:00,30.0,30.0,False,2024-07-16 01:00:00+00:00,0
2024-07-16 02:00:00+00:00,32.0,32.0,False,2024-07-16 02:00:00+00:00,0
2024-07-16 03:00:00+00:00,28.4,28.4,False,2024-07-16 03:00:00+00:00,0
2024-07-16 04:00:00+00:00,30.0,30.0,False,2024-07-16 04:00:00+00:00,0
2024-07-16 05:00:00+00:00,30.0,30.0,False,2024-07-16 05:00:00+00:00,0
2024-07-16 06:00:00+00:00,30.0,30.0,False,2024-07-16 06:00:00+00:00,0
2024-07-16 07:00:00+00:00,31.0,31.0,False,2024-07-16 07:00:00+00:00,0
2024-07-16 08:00:00+00:00,31.0,31.0,False,2024-07-16 08:00:00+00:00,0
2024-07-16 09:00:00+00:00,29.6,29.6,False,2024-07-16 09:00:00+00:00,0
2024-07-16 10:00:00+00:00,33.0,33.0,False,2024-07-16 10:00:00+00:00,0
2024-07-16 11:00:00+00:00,32.0,32.0,False,2024-07-16 11:00:00+00:00,0
2024-07-16 12:00:00+00:00,31.6,31.6,False,2024-07-16 12:00:00+00:00,0
2024-07-16 13:00:00+00:00,32.0,32.0,False,2024-07-16 13:00:00+00:00,0
2024-07-16 14:00:00+00:00,31.0,31.0,False,2024-07-16 14:00:00+00:00,0
2024-07-16 15:00:00+00:00,29.5,29.5,False,2024-07-16 15:00:00+00:00,0
2024-07-16 16:00:00+00:00,30.0,30.0,False,2024-07-16 16:00:00+00:00,0
