valid_time,observed_c,model_input_c,imputed,source_time,source_age_hours
2025-09-06 07:00:00+00:00,35.0,35.0,False,2025-09-06 07:00:00+00:00,0
2025-09-06 08:00:00+00:00,35.0,35.0,False,2025-09-06 08:00:00+00:00,0
2025-09-06 09:00:00+00:00,35.0,35.0,False,2025-09-06 09:00:00+00:00,0
2025-09-06 10:00:00+00:00,33.0,33.0,False,2025-09-06 10:00:00+00:00,0
2025-09-06 11:00:00+00:00,30.0,30.0,False,2025-09-06 11:00:00+00:00,0
2025-09-06 12:00:00+00:00,29.2,29.2,False,2025-09-06 12:00:00+00:00,0
2025-09-06 13:00:00+00:00,29.0,29.0,False,2025-09-06 13:00:00+00:00,0
2025-09-06 14:00:00+00:00,29.0,29.0,False,2025-09-06 14:00:00+00:00,0
2025-09-06 15:00:00+00:00,29.0,29.0,False,2025-09-06 15:00:00+00:00,0
2025-09-06 16:00:00+00:00,29.0,29.0,False,2025-09-06 16:00:00+00:00,0
2025-09-06 17:00:00+00:00,28.0,28.0,False,2025-09-06 17:00:00+00:00,0
2025-09-06 18:00:00+00:00,28.0,28.0,False,2025-09-06 18:00:00+00:00,0
2025-09-06 19:00:00+00:00,28.0,28.0,False,2025-09-06 19:00:00+00:00,0
2025-09-06 20:00:00+00:00,28.0,28.0,False,2025-09-06 20:00:00+00:00,0
2025-09-06 21:00:00+00:00,27.0,27.0,False,2025-09-06 21:00:00+00:00,0
2025-09-06 22:00:00+00:00,27.0,27.0,False,2025-09-06 22:00:00+00:00,0
2025-09-06 23:00:00+00:00,27.0,27.0,False,2025-09-06 23:00:00+00:00,0
2025-09-07 00:00:00+00:00,27.0,27.0,False,2025-09-07 00:00:00+00:00,0
2025-09-07 01:00:00+00:00,27.0,27.0,False,2025-09-07 01:00:00+00:00,0
2025-09-07 02:00:00+00:00,29.0,29.0,False,2025-09-07 02:00:00+00:00,0
2025-09-07 03:00:00+00:00,31.0,31.0,False,2025-09-07 03:00:00+00:00,0
2025-09-07 04:00:00+00:00,32.0,32.0,False,2025-09-07 04:00:00+00:00,0
2025-09-07 05:00:00+00:00,33.0,33.0,False,2025-09-07 05:00:00+00:00,0
2025-09-07 06:00:00+00:00,33.0,33.0,False,2025-09-07 06:00:00+00:00,0
2025-09-07 07:00:00+00:00,33.0,33.0,False,2025-09-07 07:00:00+00:00,0
2025-09-07 08:00:00+00:00,34.0,34.0,False,2025-09-07 08:00:00+00:00,0
2025-09-07 09:00:00+00:00,34.4,34.4,False,2025-09-07 09:00:00+00:00,0
2025-09-07 10:00:00+00:00,32.0,32.0,False,2025-09-07 10:00:00+00:00,0
2025-09-07 11:00:00+00:00,31.0,31.0,False,2025-09-07 11:00:00+00:00,0
2025-09-07 12:00:00+00:00,30.7,30.7,False,2025-09-07 12:00:00+00:00,0
2025-09-07 13:00:00+00:00,29.0,29.0,False,2025-09-07 13:00:00+00:00,0
2025-09-07 14:00:00+00:00,28.0,28.0,False,2025-09-07 14:00:00+00:00,0
2025-09-07 15:00:00+00:00,27.7,27.7,False,2025-09-07 15:00:00+00:00,0
2025-09-07 16:00:00+00:00,27.0,27.0,False,2025-09-07 16:00:00+00:00,0
2025-09-07 17:00:00+00:00,28.0,28.0,False,2025-09-07 17:00:00+00:00,0
2025-09-07 18:00:00+00:00,27.7,27.7,False,2025-09-07 18:00:00+00:00,0
2025-09-07 19:00:00+00:00,27.0,27.0,False,2025-09-07 19:00:00+00:00,0
2025-09-07 20:00:00+00:00,27.0,27.0,False,2025-09-07 20:00:00+00:00,0
2025-09-07 21:00:00+00:00,27.0,27.0,False,2025-09-07 21:00:00+00:00,0
2025-09-07 22:00:00+00:00,27.0,27.0,False,2025-09-07 22:00:00+00:00,0
2025-09-07 23:00:00+00:00,27.0,27.0,False,2025-09-07 23:00:00+00:00,0
2025-09-08 00:00:00+00:00,26.6,26.6,False,2025-09-08 00:00:00+00:00,0
2025-09-08 01:00:00+00:00,27.0,27.0,False,2025-09-08 01:00:00+00:00,0
2025-09-08 02:00:00+00:00,29.0,29.0,False,2025-09-08 02:00:00+00:00,0
2025-09-08 03:00:00+00:00,30.8,30.8,False,2025-09-08 03:00:00+00:00,0
2025-09-08 04:00:00+00:00,30.0,30.0,False,2025-09-08 04:00:00+00:00,0
2025-09-08 05:00:00+00:00,29.0,29.0,False,2025-09-08 05:00:00+00:00,0
2025-09-08 06:00:00+00:00,30.5,30.5,False,2025-09-08 06:00:00+00:00,0
2025-09-08 07:00:00+00:00,31.0,31.0,False,2025-09-08 07:00:00+00:00,0
2025-09-08 08:00:00+00:00,31.0,31.0,False,2025-09-08 08:00:00+00:00,0
2025-09-08 09:00:00+00:00,33.0,33.0,False,2025-09-08 09:00:00+00:00,0
2025-09-08 10:00:00+00:00,32.0,32.0,False,2025-09-08 10:00:00+00:00,0
2025-09-08 11:00:00+00:00,31.0,31.0,False,2025-09-08 11:00:00+00:00,0
2025-09-08 12:00:00+00:00,31.0,31.0,False,2025-09-08 12:00:00+00:00,0
2025-09-08 13:00:00+00:00,30.0,30.0,False,2025-09-08 13:00:00+00:00,0
2025-09-08 14:00:00+00:00,29.0,29.0,False,2025-09-08 14:00:00+00:00,0
2025-09-08 15:00:00+00:00,28.7,28.7,False,2025-09-08 15:00:00+00:00,0
2025-09-08 16:00:00+00:00,28.0,28.0,False,2025-09-08 16:00:00+00:00,0
2025-09-08 17:00:00+00:00,28.0,28.0,False,2025-09-08 17:00:00+00:00,0
2025-09-08 18:00:00+00:00,27.7,27.7,False,2025-09-08 18:00:00+00:00,0
2025-09-08 19:00:00+00:00,28.0,28.0,False,2025-09-08 19:00:00+00:00,0
2025-09-08 20:00:00+00:00,,28.0,True,2025-09-08 19:00:00+00:00,1
2025-09-08 21:00:00+00:00,27.6,27.6,False,2025-09-08 21:00:00+00:00,0
2025-09-08 22:00:00+00:00,,27.6,True,2025-09-08 21:00:00+00:00,1
2025-09-08 23:00:00+00:00,,27.6,True,2025-09-08 21:00:00+00:00,2
2025-09-09 00:00:00+00:00,27.0,27.0,False,2025-09-09 00:00:00+00:00,0
2025-09-09 01:00:00+00:00,,27.0,True,2025-09-09 00:00:00+00:00,1
2025-09-09 02:00:00+00:00,29.0,29.0,False,2025-09-09 02:00:00+00:00,0
2025-09-09 03:00:00+00:00,,29.0,True,2025-09-09 02:00:00+00:00,1
2025-09-09 04:00:00+00:00,,29.0,True,2025-09-09 02:00:00+00:00,2
2025-09-09 05:00:00+00:00,32.0,32.0,False,2025-09-09 05:00:00+00:00,0
2025-09-09 06:00:00+00:00,32.6,32.6,False,2025-09-09 06:00:00+00:00,0
2025-09-09 07:00:00+00:00,31.0,31.0,False,2025-09-09 07:00:00+00:00,0
2025-09-09 08:00:00+00:00,32.0,32.0,False,2025-09-09 08:00:00+00:00,0
2025-09-09 09:00:00+00:00,33.0,33.0,False,2025-09-09 09:00:00+00:00,0
2025-09-09 10:00:00+00:00,33.0,33.0,False,2025-09-09 10:00:00+00:00,0
2025-09-09 11:00:00+00:00,32.0,32.0,False,2025-09-09 11:00:00+00:00,0
2025-09-09 12:00:00+00:00,31.5,31.5,False,2025-09-09 12:00:00+00:00,0
2025-09-09 13:00:00+00:00,31.0,31.0,False,2025-09-09 13:00:00+00:00,0
2025-09-09 14:00:00+00:00,30.0,30.0,False,2025-09-09 14:00:00+00:00,0
2025-09-09 15:00:00+00:00,30.0,30.0,False,2025-09-09 15:00:00+00:00,0
2025-09-09 16:00:00+00:00,29.0,29.0,False,2025-09-09 16:00:00+00:00,0
2025-09-09 17:00:00+00:00,29.0,29.0,False,2025-09-09 17:00:00+00:00,0
2025-09-09 18:00:00+00:00,28.5,28.5,False,2025-09-09 18:00:00+00:00,0
2025-09-09 19:00:00+00:00,28.0,28.0,False,2025-09-09 19:00:00+00:00,0
2025-09-09 20:00:00+00:00,28.0,28.0,False,2025-09-09 20:00:00+00:00,0
2025-09-09 21:00:00+00:00,27.7,27.7,False,2025-09-09 21:00:00+00:00,0
2025-09-09 22:00:00+00:00,28.0,28.0,False,2025-09-09 22:00:00+00:00,0
2025-09-09 23:00:00+00:00,28.0,28.0,False,2025-09-09 23:00:00+00:00,0
2025-09-10 00:00:00+00:00,27.6,27.6,False,2025-09-10 00:00:00+00:00,0
2025-09-10 01:00:00+00:00,28.0,28.0,False,2025-09-10 01:00:00+00:00,0
2025-09-10 02:00:00+00:00,29.0,29.0,False,2025-09-10 02:00:00+00:00,0
2025-09-10 03:00:00+00:00,29.8,29.8,False,2025-09-10 03:00:00+00:00,0
2025-09-10 04:00:00+00:00,30.0,30.0,False,2025-09-10 04:00:00+00:00,0
2025-09-10 05:00:00+00:00,32.0,32.0,False,2025-09-10 05:00:00+00:00,0
2025-09-10 06:00:00+00:00,32.7,32.7,False,2025-09-10 06:00:00+00:00,0
2025-09-10 07:00:00+00:00,34.0,34.0,False,2025-09-10 07:00:00+00:00,0
2025-09-10 08:00:00+00:00,33.0,33.0,False,2025-09-10 08:00:00+00:00,0
2025-09-10 09:00:00+00:00,33.8,33.8,False,2025-09-10 09:00:00+00:00,0
2025-09-10 10:00:00+00:00,32.0,32.0,False,2025-09-10 10:00:00+00:00,0
2025-09-10 11:00:00+00:00,32.0,32.0,False,2025-09-10 11:00:00+00:00,0
2025-09-10 12:00:00+00:00,30.6,30.6,False,2025-09-10 12:00:00+00:00,0
2025-09-10 13:00:00+00:00,30.0,30.0,False,2025-09-10 13:00:00+00:00,0
2025-09-10 14:00:00+00:00,28.0,28.0,False,2025-09-10 14:00:00+00:00,0
2025-09-10 15:00:00+00:00,28.6,28.6,False,2025-09-10 15:00:00+00:00,0
2025-09-10 16:00:00+00:00,28.0,28.0,False,2025-09-10 16:00:00+00:00,0
2025-09-10 17:00:00+00:00,28.0,28.0,False,2025-09-10 17:00:00+00:00,0
2025-09-10 18:00:00+00:00,28.0,28.0,False,2025-09-10 18:00:00+00:00,0
2025-09-10 19:00:00+00:00,28.0,28.0,False,2025-09-10 19:00:00+00:00,0
2025-09-10 20:00:00+00:00,28.0,28.0,False,2025-09-10 20:00:00+00:00,0
2025-09-10 21:00:00+00:00,27.0,27.0,False,2025-09-10 21:00:00+00:00,0
2025-09-10 22:00:00+00:00,27.0,27.0,False,2025-09-10 22:00:00+00:00,0
