valid_time,observed_c,model_input_c,imputed,source_time,source_age_hours
2025-09-22 07:00:00+00:00,27.0,27.0,False,2025-09-22 07:00:00+00:00,0
2025-09-22 08:00:00+00:00,28.0,28.0,False,2025-09-22 08:00:00+00:00,0
2025-09-22 09:00:00+00:00,29.0,29.0,False,2025-09-22 09:00:00+00:00,0
2025-09-22 10:00:00+00:00,30.0,30.0,False,2025-09-22 10:00:00+00:00,0
2025-09-22 11:00:00+00:00,28.0,28.0,False,2025-09-22 11:00:00+00:00,0
2025-09-22 12:00:00+00:00,,28.0,True,2025-09-22 11:00:00+00:00,1
2025-09-22 13:00:00+00:00,24.0,24.0,False,2025-09-22 13:00:00+00:00,0
2025-09-22 14:00:00+00:00,24.0,24.0,False,2025-09-22 14:00:00+00:00,0
2025-09-22 15:00:00+00:00,24.0,24.0,False,2025-09-22 15:00:00+00:00,0
2025-09-22 16:00:00+00:00,24.0,24.0,False,2025-09-22 16:00:00+00:00,0
2025-09-22 17:00:00+00:00,23.0,23.0,False,2025-09-22 17:00:00+00:00,0
2025-09-22 18:00:00+00:00,23.0,23.0,False,2025-09-22 18:00:00+00:00,0
2025-09-22 19:00:00+00:00,23.0,23.0,False,2025-09-22 19:00:00+00:00,0
2025-09-22 20:00:00+00:00,23.0,23.0,False,2025-09-22 20:00:00+00:00,0
2025-09-22 21:00:00+00:00,23.0,23.0,False,2025-09-22 21:00:00+00:00,0
2025-09-22 22:00:00+00:00,23.0,23.0,False,2025-09-22 22:00:00+00:00,0
2025-09-22 23:00:00+00:00,23.0,23.0,False,2025-09-22 23:00:00+00:00,0
2025-09-23 00:00:00+00:00,23.0,23.0,False,2025-09-23 00:00:00+00:00,0
2025-09-23 01:00:00+00:00,23.0,23.0,False,2025-09-23 01:00:00+00:00,0
2025-09-23 02:00:00+00:00,,23.0,True,2025-09-23 01:00:00+00:00,1
2025-09-23 03:00:00+00:00,24.0,24.0,False,2025-09-23 03:00:00+00:00,0
2025-09-23 04:00:00+00:00,,24.0,True,2025-09-23 03:00:00+00:00,1
2025-09-23 05:00:00+00:00,24.0,24.0,False,2025-09-23 05:00:00+00:00,0
2025-09-23 06:00:00+00:00,25.0,25.0,False,2025-09-23 06:00:00+00:00,0
2025-09-23 07:00:00+00:00,25.0,25.0,False,2025-09-23 07:00:00+00:00,0
2025-09-23 08:00:00+00:00,26.0,26.0,False,2025-09-23 08:00:00+00:00,0
2025-09-23 09:00:00+00:00,26.0,26.0,False,2025-09-23 09:00:00+00:00,0
2025-09-23 10:00:00+00:00,27.0,27.0,False,2025-09-23 10:00:00+00:00,0
2025-09-23 11:00:00+00:00,27.0,27.0,False,2025-09-23 11:00:00+00:00,0
2025-09-23 12:00:00+00:00,25.0,25.0,False,2025-09-23 12:00:00+00:00,0
2025-09-23 13:00:00+00:00,24.0,24.0,False,2025-09-23 13:00:00+00:00,0
2025-09-23 14:00:00+00:00,23.0,23.0,False,2025-09-23 14:00:00+00:00,0
2025-09-23 15:00:00+00:00,24.0,24.0,False,2025-09-23 15:00:00+00:00,0
2025-09-23 16:00:00+00:00,24.0,24.0,False,2025-09-23 16:00:00+00:00,0
2025-09-23 17:00:00+00:00,23.0,23.0,False,2025-09-23 17:00:00+00:00,0
2025-09-23 18:00:00+00:00,23.0,23.0,False,2025-09-23 18:00:00+00:00,0
2025-09-23 19:00:00+00:00,23.0,23.0,False,2025-09-23 19:00:00+00:00,0
2025-09-23 20:00:00+00:00,23.0,23.0,False,2025-09-23 20:00:00+00:00,0
2025-09-23 21:00:00+00:00,23.0,23.0,False,2025-09-23 21:00:00+00:00,0
2025-09-23 22:00:00+00:00,22.0,22.0,False,2025-09-23 22:00:00+00:00,0
2025-09-23 23:00:00+00:00,22.0,22.0,False,2025-09-23 23:00:00+00:00,0
2025-09-24 00:00:00+00:00,,22.0,True,2025-09-23 23:00:00+00:00,1
2025-09-24 01:00:00+00:00,22.0,22.0,False,2025-09-24 01:00:00+00:00,0
2025-09-24 02:00:00+00:00,23.0,23.0,False,2025-09-24 02:00:00+00:00,0
2025-09-24 03:00:00+00:00,24.0,24.0,False,2025-09-24 03:00:00+00:00,0
2025-09-24 04:00:00+00:00,24.0,24.0,False,2025-09-24 04:00:00+00:00,0
2025-09-24 05:00:00+00:00,,24.0,True,2025-09-24 04:00:00+00:00,1
2025-09-24 06:00:00+00:00,26.0,26.0,False,2025-09-24 06:00:00+00:00,0
2025-09-24 07:00:00+00:00,26.0,26.0,False,2025-09-24 07:00:00+00:00,0
2025-09-24 08:00:00+00:00,27.0,27.0,False,2025-09-24 08:00:00+00:00,0
2025-09-24 09:00:00+00:00,28.0,28.0,False,2025-09-24 09:00:00+00:00,0
2025-09-24 10:00:00+00:00,28.0,28.0,False,2025-09-24 10:00:00+00:00,0
2025-09-24 11:00:00+00:00,28.0,28.0,False,2025-09-24 11:00:00+00:00,0
2025-09-24 12:00:00+00:00,26.0,26.0,False,2025-09-24 12:00:00+00:00,0
2025-09-24 13:00:00+00:00,,26.0,True,2025-09-24 12:00:00+00:00,1
2025-09-24 14:00:00+00:00,24.0,24.0,False,2025-09-24 14:00:00+00:00,0
2025-09-24 15:00:00+00:00,24.0,24.0,False,2025-09-24 15:00:00+00:00,0
2025-09-24 16:00:00+00:00,,24.0,True,2025-09-24 15:00:00+00:00,1
2025-09-24 17:00:00+00:00,23.0,23.0,False,2025-09-24 17:00:00+00:00,0
2025-09-24 18:00:00+00:00,23.0,23.0,False,2025-09-24 18:00:00+00:00,0
2025-09-24 19:00:00+00:00,23.0,23.0,False,2025-09-24 19:00:00+00:00,0
2025-09-24 20:00:00+00:00,23.0,23.0,False,2025-09-24 20:00:00+00:00,0
2025-09-24 21:00:00+00:00,23.0,23.0,False,2025-09-24 21:00:00+00:00,0
2025-09-24 22:00:00+00:00,23.0,23.0,False,2025-09-24 22:00:00+00:00,0
2025-09-24 23:00:00+00:00,23.0,23.0,False,2025-09-24 23:00:00+00:00,0
2025-09-25 00:00:00+00:00,,23.0,True,2025-09-24 23:00:00+00:00,1
2025-09-25 01:00:00+00:00,,23.0,True,2025-09-24 23:00:00+00:00,2
2025-09-25 02:00:00+00:00,23.0,23.0,False,2025-09-25 02:00:00+00:00,0
2025-09-25 03:00:00+00:00,24.0,24.0,False,2025-09-25 03:00:00+00:00,0
2025-09-25 04:00:00+00:00,24.0,24.0,False,2025-09-25 04:00:00+00:00,0
2025-09-25 05:00:00+00:00,24.0,24.0,False,2025-09-25 05:00:00+00:00,0
2025-09-25 06:00:00+00:00,25.0,25.0,False,2025-09-25 06:00:00+00:00,0
2025-09-25 07:00:00+00:00,26.0,26.0,False,2025-09-25 07:00:00+00:00,0
2025-09-25 08:00:00+00:00,25.0,25.0,False,2025-09-25 08:00:00+00:00,0
2025-09-25 09:00:00+00:00,25.0,25.0,False,2025-09-25 09:00:00+00:00,0
2025-09-25 10:00:00+00:00,24.0,24.0,False,2025-09-25 10:00:00+00:00,0
2025-09-25 11:00:00+00:00,23.0,23.0,False,2025-09-25 11:00:00+00:00,0
2025-09-25 12:00:00+00:00,,23.0,True,2025-09-25 11:00:00+00:00,1
2025-09-25 13:00:00+00:00,22.0,22.0,False,2025-09-25 13:00:00+00:00,0
2025-09-25 14:00:00+00:00,22.0,22.0,False,2025-09-25 14:00:00+00:00,0
2025-09-25 15:00:00+00:00,22.0,22.0,False,2025-09-25 15:00:00+00:00,0
2025-09-25 16:00:00+00:00,22.0,22.0,False,2025-09-25 16:00:00+00:00,0
2025-09-25 17:00:00+00:00,22.0,22.0,False,2025-09-25 17:00:00+00:00,0
2025-09-25 18:00:00+00:00,22.0,22.0,False,2025-09-25 18:00:00+00:00,0
2025-09-25 19:00:00+00:00,21.0,21.0,False,2025-09-25 19:00:00+00:00,0
2025-09-25 20:00:00+00:00,21.0,21.0,False,2025-09-25 20:00:00+00:00,0
2025-09-25 21:00:00+00:00,21.0,21.0,False,2025-09-25 21:00:00+00:00,0
2025-09-25 22:00:00+00:00,21.0,21.0,False,2025-09-25 22:00:00+00:00,0
2025-09-25 23:00:00+00:00,20.0,20.0,False,2025-09-25 23:00:00+00:00,0
2025-09-26 00:00:00+00:00,20.0,20.0,False,2025-09-26 00:00:00+00:00,0
2025-09-26 01:00:00+00:00,21.0,21.0,False,2025-09-26 01:00:00+00:00,0
2025-09-26 02:00:00+00:00,21.0,21.0,False,2025-09-26 02:00:00+00:00,0
2025-09-26 03:00:00+00:00,21.0,21.0,False,2025-09-26 03:00:00+00:00,0
2025-09-26 04:00:00+00:00,22.0,22.0,False,2025-09-26 04:00:00+00:00,0
2025-09-26 05:00:00+00:00,22.0,22.0,False,2025-09-26 05:00:00+00:00,0
2025-09-26 06:00:00+00:00,23.0,23.0,False,2025-09-26 06:00:00+00:00,0
2025-09-26 07:00:00+00:00,25.0,25.0,False,2025-09-26 07:00:00+00:00,0
2025-09-26 08:00:00+00:00,25.0,25.0,False,2025-09-26 08:00:00+00:00,0
2025-09-26 09:00:00+00:00,25.0,25.0,False,2025-09-26 09:00:00+00:00,0
2025-09-26 10:00:00+00:00,24.0,24.0,False,2025-09-26 10:00:00+00:00,0
2025-09-26 11:00:00+00:00,23.0,23.0,False,2025-09-26 11:00:00+00:00,0
2025-09-26 12:00:00+00:00,23.0,23.0,False,2025-09-26 12:00:00+00:00,0
2025-09-26 13:00:00+00:00,22.0,22.0,False,2025-09-26 13:00:00+00:00,0
2025-09-26 14:00:00+00:00,22.0,22.0,False,2025-09-26 14:00:00+00:00,0
2025-09-26 15:00:00+00:00,22.0,22.0,False,2025-09-26 15:00:00+00:00,0
2025-09-26 16:00:00+00:00,22.0,22.0,False,2025-09-26 16:00:00+00:00,0
2025-09-26 17:00:00+00:00,22.0,22.0,False,2025-09-26 17:00:00+00:00,0
2025-09-26 18:00:00+00:00,22.0,22.0,False,2025-09-26 18:00:00+00:00,0
2025-09-26 19:00:00+00:00,22.0,22.0,False,2025-09-26 19:00:00+00:00,0
2025-09-26 20:00:00+00:00,22.0,22.0,False,2025-09-26 20:00:00+00:00,0
2025-09-26 21:00:00+00:00,22.0,22.0,False,2025-09-26 21:00:00+00:00,0
2025-09-26 22:00:00+00:00,22.0,22.0,False,2025-09-26 22:00:00+00:00,0
2025-09-26 23:00:00+00:00,22.0,22.0,False,2025-09-26 23:00:00+00:00,0
2025-09-27 00:00:00+00:00,22.0,22.0,False,2025-09-27 00:00:00+00:00,0
2025-09-27 01:00:00+00:00,22.0,22.0,False,2025-09-27 01:00:00+00:00,0
2025-09-27 02:00:00+00:00,22.0,22.0,False,2025-09-27 02:00:00+00:00,0
2025-09-27 03:00:00+00:00,21.0,21.0,False,2025-09-27 03:00:00+00:00,0
2025-09-27 04:00:00+00:00,22.0,22.0,False,2025-09-27 04:00:00+00:00,0
2025-09-27 05:00:00+00:00,22.0,22.0,False,2025-09-27 05:00:00+00:00,0
2025-09-27 06:00:00+00:00,23.0,23.0,False,2025-09-27 06:00:00+00:00,0
2025-09-27 07:00:00+00:00,23.0,23.0,False,2025-09-27 07:00:00+00:00,0
2025-09-27 08:00:00+00:00,22.0,22.0,False,2025-09-27 08:00:00+00:00,0
2025-09-27 09:00:00+00:00,23.0,23.0,False,2025-09-27 09:00:00+00:00,0
2025-09-27 10:00:00+00:00,23.0,23.0,False,2025-09-27 10:00:00+00:00,0
2025-09-27 11:00:00+00:00,22.0,22.0,False,2025-09-27 11:00:00+00:00,0
2025-09-27 12:00:00+00:00,22.0,22.0,False,2025-09-27 12:00:00+00:00,0
2025-09-27 13:00:00+00:00,23.0,23.0,False,2025-09-27 13:00:00+00:00,0
2025-09-27 14:00:00+00:00,22.0,22.0,False,2025-09-27 14:00:00+00:00,0
2025-09-27 15:00:00+00:00,22.0,22.0,False,2025-09-27 15:00:00+00:00,0
2025-09-27 16:00:00+00:00,22.0,22.0,False,2025-09-27 16:00:00+00:00,0
2025-09-27 17:00:00+00:00,22.0,22.0,False,2025-09-27 17:00:00+00:00,0
2025-09-27 18:00:00+00:00,22.0,22.0,False,2025-09-27 18:00:00+00:00,0
2025-09-27 19:00:00+00:00,22.0,22.0,False,2025-09-27 19:00:00+00:00,0
2025-09-27 20:00:00+00:00,22.0,22.0,False,2025-09-27 20:00:00+00:00,0
2025-09-27 21:00:00+00:00,22.0,22.0,False,2025-09-27 21:00:00+00:00,0
