valid_time,observed_c,model_input_c,imputed,source_time,source_age_hours
2024-12-14 07:00:00+00:00,24.0,24.0,False,2024-12-14 07:00:00+00:00,0
2024-12-14 08:00:00+00:00,25.0,25.0,False,2024-12-14 08:00:00+00:00,0
2024-12-14 09:00:00+00:00,25.4,25.4,False,2024-12-14 09:00:00+00:00,0
2024-12-14 10:00:00+00:00,24.0,24.0,False,2024-12-14 10:00:00+00:00,0
2024-12-14 11:00:00+00:00,23.0,23.0,False,2024-12-14 11:00:00+00:00,0
2024-12-14 12:00:00+00:00,20.6,20.6,False,2024-12-14 12:00:00+00:00,0
2024-12-14 13:00:00+00:00,18.0,18.0,False,2024-12-14 13:00:00+00:00,0
2024-12-14 14:00:00+00:00,18.0,18.0,False,2024-12-14 14:00:00+00:00,0
2024-12-14 15:00:00+00:00,17.2,17.2,False,2024-12-14 15:00:00+00:00,0
2024-12-14 16:00:00+00:00,16.0,16.0,False,2024-12-14 16:00:00+00:00,0
2024-12-14 17:00:00+00:00,16.0,16.0,False,2024-12-14 17:00:00+00:00,0
2024-12-14 18:00:00+00:00,15.6,15.6,False,2024-12-14 18:00:00+00:00,0
2024-12-14 19:00:00+00:00,15.0,15.0,False,2024-12-14 19:00:00+00:00,0
2024-12-14 20:00:00+00:00,15.0,15.0,False,2024-12-14 20:00:00+00:00,0
2024-12-14 21:00:00+00:00,14.0,14.0,False,2024-12-14 21:00:00+00:00,0
2024-12-14 22:00:00+00:00,14.0,14.0,False,2024-12-14 22:00:00+00:00,0
2024-12-14 23:00:00+00:00,14.0,14.0,False,2024-12-14 23:00:00+00:00,0
2024-12-15 00:00:00+00:00,13.2,13.2,False,2024-12-15 00:00:00+00:00,0
2024-12-15 01:00:00+00:00,13.0,13.0,False,2024-12-15 01:00:00+00:00,0
2024-12-15 02:00:00+00:00,15.0,15.0,False,2024-12-15 02:00:00+00:00,0
2024-12-15 03:00:00+00:00,17.0,17.0,False,2024-12-15 03:00:00+00:00,0
2024-12-15 04:00:00+00:00,21.0,21.0,False,2024-12-15 04:00:00+00:00,0
2024-12-15 05:00:00+00:00,23.0,23.0,False,2024-12-15 05:00:00+00:00,0
2024-12-15 06:00:00+00:00,25.0,25.0,False,2024-12-15 06:00:00+00:00,0
2024-12-15 07:00:00+00:00,24.0,24.0,False,2024-12-15 07:00:00+00:00,0
2024-12-15 08:00:00+00:00,25.0,25.0,False,2024-12-15 08:00:00+00:00,0
2024-12-15 09:00:00+00:00,25.2,25.2,False,2024-12-15 09:00:00+00:00,0
2024-12-15 10:00:00+00:00,24.0,24.0,False,2024-12-15 10:00:00+00:00,0
2024-12-15 11:00:00+00:00,23.0,23.0,False,2024-12-15 11:00:00+00:00,0
2024-12-15 12:00:00+00:00,20.7,20.7,False,2024-12-15 12:00:00+00:00,0
2024-12-15 13:00:00+00:00,19.0,19.0,False,2024-12-15 13:00:00+00:00,0
