valid_time,observed_c,model_input_c,imputed,source_time,source_age_hours
2024-11-28 07:00:00+00:00,27.0,27.0,False,2024-11-28 07:00:00+00:00,0
2024-11-28 08:00:00+00:00,27.0,27.0,False,2024-11-28 08:00:00+00:00,0
2024-11-28 09:00:00+00:00,27.0,27.0,False,2024-11-28 09:00:00+00:00,0
2024-11-28 10:00:00+00:00,27.0,27.0,False,2024-11-28 10:00:00+00:00,0
2024-11-28 11:00:00+00:00,27.0,27.0,False,2024-11-28 11:00:00+00:00,0
2024-11-28 12:00:00+00:00,26.2,26.2,False,2024-11-28 12:00:00+00:00,0
2024-11-28 13:00:00+00:00,26.0,26.0,False,2024-11-28 13:00:00+00:00,0
2024-11-28 14:00:00+00:00,26.0,26.0,False,2024-11-28 14:00:00+00:00,0
2024-11-28 15:00:00+00:00,26.5,26.5,False,2024-11-28 15:00:00+00:00,0
2024-11-28 16:00:00+00:00,26.0,26.0,False,2024-11-28 16:00:00+00:00,0
2024-11-28 17:00:00+00:00,26.0,26.0,False,2024-11-28 17:00:00+00:00,0
2024-11-28 18:00:00+00:00,25.5,25.5,False,2024-11-28 18:00:00+00:00,0
2024-11-28 19:00:00+00:00,24.0,24.0,False,2024-11-28 19:00:00+00:00,0
2024-11-28 20:00:00+00:00,,24.0,True,2024-11-28 19:00:00+00:00,1
2024-11-28 21:00:00+00:00,23.2,23.2,False,2024-11-28 21:00:00+00:00,0
2024-11-28 22:00:00+00:00,23.0,23.0,False,2024-11-28 22:00:00+00:00,0
2024-11-28 23:00:00+00:00,23.0,23.0,False,2024-11-28 23:00:00+00:00,0
2024-11-29 00:00:00+00:00,22.6,22.6,False,2024-11-29 00:00:00+00:00,0
2024-11-29 01:00:00+00:00,23.0,23.0,False,2024-11-29 01:00:00+00:00,0
2024-11-29 02:00:00+00:00,23.0,23.0,False,2024-11-29 02:00:00+00:00,0
2024-11-29 03:00:00+00:00,22.7,22.7,False,2024-11-29 03:00:00+00:00,0
2024-11-29 04:00:00+00:00,23.0,23.0,False,2024-11-29 04:00:00+00:00,0
2024-11-29 05:00:00+00:00,23.0,23.0,False,2024-11-29 05:00:00+00:00,0
2024-11-29 06:00:00+00:00,24.0,24.0,False,2024-11-29 06:00:00+00:00,0
2024-11-29 07:00:00+00:00,25.0,25.0,False,2024-11-29 07:00:00+00:00,0
2024-11-29 08:00:00+00:00,23.0,23.0,False,2024-11-29 08:00:00+00:00,0
2024-11-29 09:00:00+00:00,23.2,23.2,False,2024-11-29 09:00:00+00:00,0
2024-11-29 10:00:00+00:00,24.0,24.0,False,2024-11-29 10:00:00+00:00,0
2024-11-29 11:00:00+00:00,24.0,24.0,False,2024-11-29 11:00:00+00:00,0
2024-11-29 12:00:00+00:00,23.5,23.5,False,2024-11-29 12:00:00+00:00,0
2024-11-29 13:00:00+00:00,24.0,24.0,False,2024-11-29 13:00:00+00:00,0
2024-11-29 14:00:00+00:00,24.0,24.0,False,2024-11-29 14:00:00+00:00,0
2024-11-29 15:00:00+00:00,23.0,23.0,False,2024-11-29 15:00:00+00:00,0
2024-11-29 16:00:00+00:00,24.0,24.0,False,2024-11-29 16:00:00+00:00,0
2024-11-29 17:00:00+00:00,24.0,24.0,False,2024-11-29 17:00:00+00:00,0
2024-11-29 18:00:00+00:00,23.4,23.4,False,2024-11-29 18:00:00+00:00,0
2024-11-29 19:00:00+00:00,24.0,24.0,False,2024-11-29 19:00:00+00:00,0
2024-11-29 20:00:00+00:00,24.0,24.0,False,2024-11-29 20:00:00+00:00,0
2024-11-29 21:00:00+00:00,24.0,24.0,False,2024-11-29 21:00:00+00:00,0
2024-11-29 22:00:00+00:00,24.0,24.0,False,2024-11-29 22:00:00+00:00,0
2024-11-29 23:00:00+00:00,24.0,24.0,False,2024-11-29 23:00:00+00:00,0
2024-11-30 00:00:00+00:00,23.2,23.2,False,2024-11-30 00:00:00+00:00,0
2024-11-30 01:00:00+00:00,24.0,24.0,False,2024-11-30 01:00:00+00:00,0
2024-11-30 02:00:00+00:00,24.0,24.0,False,2024-11-30 02:00:00+00:00,0
2024-11-30 03:00:00+00:00,23.2,23.2,False,2024-11-30 03:00:00+00:00,0
2024-11-30 04:00:00+00:00,24.0,24.0,False,2024-11-30 04:00:00+00:00,0
2024-11-30 05:00:00+00:00,,24.0,True,2024-11-30 04:00:00+00:00,1
2024-11-30 06:00:00+00:00,23.6,23.6,False,2024-11-30 06:00:00+00:00,0
2024-11-30 07:00:00+00:00,24.0,24.0,False,2024-11-30 07:00:00+00:00,0
2024-11-30 08:00:00+00:00,25.0,25.0,False,2024-11-30 08:00:00+00:00,0
2024-11-30 09:00:00+00:00,25.5,25.5,False,2024-11-30 09:00:00+00:00,0
2024-11-30 10:00:00+00:00,25.0,25.0,False,2024-11-30 10:00:00+00:00,0
2024-11-30 11:00:00+00:00,25.0,25.0,False,2024-11-30 11:00:00+00:00,0
2024-11-30 12:00:00+00:00,25.6,25.6,False,2024-11-30 12:00:00+00:00,0
2024-11-30 13:00:00+00:00,25.0,25.0,False,2024-11-30 13:00:00+00:00,0
2024-11-30 14:00:00+00:00,27.0,27.0,False,2024-11-30 14:00:00+00:00,0
2024-11-30 15:00:00+00:00,26.5,26.5,False,2024-11-30 15:00:00+00:00,0
2024-11-30 16:00:00+00:00,27.0,27.0,False,2024-11-30 16:00:00+00:00,0
2024-11-30 17:00:00+00:00,26.0,26.0,False,2024-11-30 17:00:00+00:00,0
2024-11-30 18:00:00+00:00,25.6,25.6,False,2024-11-30 18:00:00+00:00,0
2024-11-30 19:00:00+00:00,26.0,26.0,False,2024-11-30 19:00:00+00:00,0
2024-11-30 20:00:00+00:00,26.0,26.0,False,2024-11-30 20:00:00+00:00,0
2024-11-30 21:00:00+00:00,25.6,25.6,False,2024-11-30 21:00:00+00:00,0
2024-11-30 22:00:00+00:00,26.0,26.0,False,2024-11-30 22:00:00+00:00,0
2024-11-30 23:00:00+00:00,26.0,26.0,False,2024-11-30 23:00:00+00:00,0
2024-12-01 00:00:00+00:00,25.7,25.7,False,2024-12-01 00:00:00+00:00,0
2024-12-01 01:00:00+00:00,27.0,27.0,False,2024-12-01 01:00:00+00:00,0
