valid_time,nwp_c,segment_origin,run,run_lead_hours
2025-09-08 02:00:00+00:00,26.6,2025-09-07 06:00:00+00:00,2025-09-07 00:00:00+00:00,26
2025-09-08 03:00:00+00:00,29.3,2025-09-07 06:00:00+00:00,2025-09-07 00:00:00+00:00,27
2025-09-08 04:00:00+00:00,31.5,2025-09-07 06:00:00+00:00,2025-09-07 00:00:00+00:00,28
2025-09-08 05:00:00+00:00,33.2,2025-09-07 06:00:00+00:00,2025-09-07 00:00:00+00:00,29
2025-09-08 06:00:00+00:00,34.4,2025-09-07 06:00:00+00:00,2025-09-07 00:00:00+00:00,30
2025-09-08 07:00:00+00:00,35.2,2025-09-07 06:00:00+00:00,2025-09-07 00:00:00+00:00,31
2025-09-08 08:00:00+00:00,36.1,2025-09-07 06:00:00+00:00,2025-09-07 00:00:00+00:00,32
2025-09-08 09:00:00+00:00,35.2,2025-09-07 06:00:00+00:00,2025-09-07 00:00:00+00:00,33
2025-09-08 10:00:00+00:00,32.3,2025-09-07 06:00:00+00:00,2025-09-07 00:00:00+00:00,34
2025-09-08 11:00:00+00:00,32.1,2025-09-07 06:00:00+00:00,2025-09-07 00:00:00+00:00,35
2025-09-08 12:00:00+00:00,31.0,2025-09-07 06:00:00+00:00,2025-09-07 00:00:00+00:00,36
2025-09-08 13:00:00+00:00,29.9,2025-09-07 06:00:00+00:00,2025-09-07 00:00:00+00:00,37
2025-09-08 14:00:00+00:00,29.6,2025-09-07 06:00:00+00:00,2025-09-07 00:00:00+00:00,38
2025-09-08 15:00:00+00:00,29.4,2025-09-07 06:00:00+00:00,2025-09-07 00:00:00+00:00,39
2025-09-08 16:00:00+00:00,29.1,2025-09-07 06:00:00+00:00,2025-09-07 00:00:00+00:00,40
2025-09-08 17:00:00+00:00,28.9,2025-09-07 06:00:00+00:00,2025-09-07 00:00:00+00:00,41
2025-09-08 18:00:00+00:00,28.6,2025-09-07 06:00:00+00:00,2025-09-07 00:00:00+00:00,42
2025-09-08 19:00:00+00:00,28.1,2025-09-07 06:00:00+00:00,2025-09-07 00:00:00+00:00,43
2025-09-08 20:00:00+00:00,27.7,2025-09-07 06:00:00+00:00,2025-09-07 00:00:00+00:00,44
2025-09-08 21:00:00+00:00,27.4,2025-09-07 06:00:00+00:00,2025-09-07 00:00:00+00:00,45
2025-09-08 22:00:00+00:00,27.1,2025-09-07 06:00:00+00:00,2025-09-07 00:00:00+00:00,46
2025-09-08 23:00:00+00:00,27.0,2025-09-07 06:00:00+00:00,2025-09-07 00:00:00+00:00,47
2025-09-09 00:00:00+00:00,26.8,2025-09-07 06:00:00+00:00,2025-09-07 00:00:00+00:00,48
2025-09-09 01:00:00+00:00,26.8,2025-09-07 06:00:00+00:00,2025-09-07 00:00:00+00:00,49
2025-09-09 02:00:00+00:00,28.6,2025-09-07 06:00:00+00:00,2025-09-07 00:00:00+00:00,50
2025-09-09 03:00:00+00:00,30.1,2025-09-07 06:00:00+00:00,2025-09-07 00:00:00+00:00,51
2025-09-09 04:00:00+00:00,31.8,2025-09-07 06:00:00+00:00,2025-09-07 00:00:00+00:00,52
2025-09-09 05:00:00+00:00,33.1,2025-09-07 06:00:00+00:00,2025-09-07 00:00:00+00:00,53
2025-09-09 06:00:00+00:00,34.0,2025-09-07 06:00:00+00:00,2025-09-07 00:00:00+00:00,54
2025-09-09 07:00:00+00:00,35.5,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,7
2025-09-09 08:00:00+00:00,35.4,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,8
2025-09-09 09:00:00+00:00,34.3,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,9
2025-09-09 10:00:00+00:00,33.0,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,10
2025-09-09 11:00:00+00:00,33.4,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,11
2025-09-09 12:00:00+00:00,32.1,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,12
2025-09-09 13:00:00+00:00,30.5,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,13
2025-09-09 14:00:00+00:00,29.9,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,14
2025-09-09 15:00:00+00:00,29.2,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,15
2025-09-09 16:00:00+00:00,28.8,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,16
2025-09-09 17:00:00+00:00,28.7,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,17
2025-09-09 18:00:00+00:00,27.2,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,18
2025-09-09 19:00:00+00:00,26.4,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,19
2025-09-09 20:00:00+00:00,25.9,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,20
2025-09-09 21:00:00+00:00,25.0,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,21
2025-09-09 22:00:00+00:00,25.1,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,22
2025-09-09 23:00:00+00:00,25.3,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,23
2025-09-10 00:00:00+00:00,24.9,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,24
2025-09-10 01:00:00+00:00,24.9,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,25
2025-09-10 02:00:00+00:00,26.0,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,26
2025-09-10 03:00:00+00:00,27.7,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,27
2025-09-10 04:00:00+00:00,29.4,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,28
2025-09-10 05:00:00+00:00,31.3,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,29
2025-09-10 06:00:00+00:00,32.8,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,30
2025-09-10 07:00:00+00:00,33.5,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,31
2025-09-10 08:00:00+00:00,34.1,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,32
2025-09-10 09:00:00+00:00,33.5,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,33
2025-09-10 10:00:00+00:00,33.4,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,34
2025-09-10 11:00:00+00:00,32.7,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,35
2025-09-10 12:00:00+00:00,31.1,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,36
2025-09-10 13:00:00+00:00,29.9,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,37
2025-09-10 14:00:00+00:00,29.4,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,38
2025-09-10 15:00:00+00:00,28.8,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,39
2025-09-10 16:00:00+00:00,28.2,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,40
2025-09-10 17:00:00+00:00,25.3,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,41
2025-09-10 18:00:00+00:00,25.6,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,42
2025-09-10 19:00:00+00:00,25.4,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,43
2025-09-10 20:00:00+00:00,25.1,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,44
2025-09-10 21:00:00+00:00,25.1,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,45
2025-09-10 22:00:00+00:00,24.9,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,46
2025-09-10 23:00:00+00:00,24.9,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,47
2025-09-11 00:00:00+00:00,24.9,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,48
2025-09-11 01:00:00+00:00,25.0,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,49
2025-09-11 02:00:00+00:00,26.3,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,50
2025-09-11 03:00:00+00:00,28.3,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,51
2025-09-11 04:00:00+00:00,30.0,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,52
2025-09-11 05:00:00+00:00,31.3,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,53
2025-09-11 06:00:00+00:00,32.1,2025-09-09 06:00:00+00:00,2025-09-09 00:00:00+00:00,54
2025-09-11 07:00:00+00:00,33.2,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,7
2025-09-11 08:00:00+00:00,34.0,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,8
2025-09-11 09:00:00+00:00,34.4,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,9
2025-09-11 10:00:00+00:00,29.4,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,10
2025-09-11 11:00:00+00:00,27.5,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,11
2025-09-11 12:00:00+00:00,27.7,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,12
2025-09-11 13:00:00+00:00,26.8,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,13
2025-09-11 14:00:00+00:00,26.0,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,14
2025-09-11 15:00:00+00:00,26.0,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,15
2025-09-11 16:00:00+00:00,25.6,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,16
2025-09-11 17:00:00+00:00,25.6,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,17
2025-09-11 18:00:00+00:00,25.6,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,18
2025-09-11 19:00:00+00:00,25.3,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,19
2025-09-11 20:00:00+00:00,25.1,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,20
2025-09-11 21:00:00+00:00,25.1,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,21
2025-09-11 22:00:00+00:00,25.0,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,22
2025-09-11 23:00:00+00:00,25.1,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,23
2025-09-12 00:00:00+00:00,25.2,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,24
2025-09-12 01:00:00+00:00,25.3,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,25
2025-09-12 02:00:00+00:00,26.1,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,26
2025-09-12 03:00:00+00:00,27.7,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,27
2025-09-12 04:00:00+00:00,28.6,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,28
2025-09-12 05:00:00+00:00,30.1,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,29
2025-09-12 06:00:00+00:00,30.3,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,30
2025-09-12 07:00:00+00:00,30.7,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,31
2025-09-12 08:00:00+00:00,30.6,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,32
2025-09-12 09:00:00+00:00,31.1,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,33
2025-09-12 10:00:00+00:00,31.3,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,34
2025-09-12 11:00:00+00:00,31.5,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,35
2025-09-12 12:00:00+00:00,30.0,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,36
2025-09-12 13:00:00+00:00,27.6,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,37
2025-09-12 14:00:00+00:00,27.6,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,38
2025-09-12 15:00:00+00:00,27.6,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,39
2025-09-12 16:00:00+00:00,27.1,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,40
2025-09-12 17:00:00+00:00,26.6,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,41
2025-09-12 18:00:00+00:00,26.4,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,42
2025-09-12 19:00:00+00:00,26.2,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,43
2025-09-12 20:00:00+00:00,26.0,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,44
2025-09-12 21:00:00+00:00,26.0,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,45
2025-09-12 22:00:00+00:00,25.8,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,46
2025-09-12 23:00:00+00:00,25.5,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,47
2025-09-13 00:00:00+00:00,25.3,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,48
2025-09-13 01:00:00+00:00,25.3,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,49
2025-09-13 02:00:00+00:00,26.3,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,50
2025-09-13 03:00:00+00:00,27.9,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,51
2025-09-13 04:00:00+00:00,29.5,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,52
2025-09-13 05:00:00+00:00,30.6,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,53
2025-09-13 06:00:00+00:00,31.0,2025-09-11 06:00:00+00:00,2025-09-11 00:00:00+00:00,54
2025-09-13 07:00:00+00:00,33.1,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,7
2025-09-13 08:00:00+00:00,33.1,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,8
2025-09-13 09:00:00+00:00,32.9,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,9
2025-09-13 10:00:00+00:00,31.9,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,10
2025-09-13 11:00:00+00:00,30.5,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,11
2025-09-13 12:00:00+00:00,29.8,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,12
2025-09-13 13:00:00+00:00,29.1,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,13
2025-09-13 14:00:00+00:00,28.7,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,14
2025-09-13 15:00:00+00:00,28.4,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,15
2025-09-13 16:00:00+00:00,25.6,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,16
2025-09-13 17:00:00+00:00,25.1,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,17
2025-09-13 18:00:00+00:00,25.2,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,18
2025-09-13 19:00:00+00:00,25.0,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,19
2025-09-13 20:00:00+00:00,24.5,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,20
2025-09-13 21:00:00+00:00,24.7,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,21
2025-09-13 22:00:00+00:00,24.6,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,22
2025-09-13 23:00:00+00:00,24.7,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,23
2025-09-14 00:00:00+00:00,24.8,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,24
2025-09-14 01:00:00+00:00,24.9,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,25
2025-09-14 02:00:00+00:00,25.3,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,26
2025-09-14 03:00:00+00:00,26.9,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,27
2025-09-14 04:00:00+00:00,27.2,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,28
2025-09-14 05:00:00+00:00,28.2,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,29
2025-09-14 06:00:00+00:00,30.3,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,30
2025-09-14 07:00:00+00:00,31.4,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,31
2025-09-14 08:00:00+00:00,32.2,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,32
2025-09-14 09:00:00+00:00,32.2,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,33
2025-09-14 10:00:00+00:00,31.3,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,34
2025-09-14 11:00:00+00:00,30.1,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,35
2025-09-14 12:00:00+00:00,28.9,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,36
2025-09-14 13:00:00+00:00,28.0,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,37
2025-09-14 14:00:00+00:00,27.8,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,38
2025-09-14 15:00:00+00:00,27.7,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,39
2025-09-14 16:00:00+00:00,27.6,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,40
2025-09-14 17:00:00+00:00,27.6,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,41
2025-09-14 18:00:00+00:00,27.4,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,42
2025-09-14 19:00:00+00:00,27.4,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,43
2025-09-14 20:00:00+00:00,27.1,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,44
2025-09-14 21:00:00+00:00,26.7,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,45
2025-09-14 22:00:00+00:00,26.2,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,46
2025-09-14 23:00:00+00:00,25.7,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,47
2025-09-15 00:00:00+00:00,25.5,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,48
2025-09-15 01:00:00+00:00,25.4,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,49
2025-09-15 02:00:00+00:00,26.7,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,50
2025-09-15 03:00:00+00:00,28.5,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,51
2025-09-15 04:00:00+00:00,30.0,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,52
2025-09-15 05:00:00+00:00,31.2,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,53
2025-09-15 06:00:00+00:00,32.2,2025-09-13 06:00:00+00:00,2025-09-13 00:00:00+00:00,54
