station,origin,method,n,mae_c,rmse_c,bias_c
42410099999,2025-10-15 06:00:00+00:00,persistence_c,48,4.818750000000001,5.567558561284591,4.818750000000001
42410099999,2025-10-15 06:00:00+00:00,yesterday_c,48,0.3687499999999999,0.553210327693425,-0.07291666666666667
42410099999,2025-10-15 06:00:00+00:00,ecmwf_ifs_c,48,1.0916666666666666,1.212435565298214,-0.8541666666666664
42410099999,2025-10-15 06:00:00+00:00,bias_corrected_c,48,0.6545686109553187,0.8743988419439214,0.155479996260984
42410099999,2025-10-15 06:00:00+00:00,ridge_corrected_c,48,0.4602166660623676,0.5579513547157187,-0.1185589691878226
42410099999,2025-10-15 06:00:00+00:00,timesfm_c,48,0.5617371241251629,0.6946462947713676,0.022926727930704754
42410099999,2025-10-15 06:00:00+00:00,timesfm_nwp_c,48,0.4647462526957195,0.5553519500767148,0.07202585538228352
42410099999,2025-10-23 06:00:00+00:00,persistence_c,46,5.054347826086956,5.979548477937109,4.993478260869565
42410099999,2025-10-23 06:00:00+00:00,yesterday_c,46,1.654347826086957,2.179399598214071,1.541304347826087
42410099999,2025-10-23 06:00:00+00:00,ecmwf_ifs_c,46,0.904347826086957,1.1695409727566288,-0.030434782608695466
42410099999,2025-10-23 06:00:00+00:00,bias_corrected_c,46,1.188899997561511,1.52504285760167,0.9792118803189548
42410099999,2025-10-23 06:00:00+00:00,ridge_corrected_c,46,1.1073573285707305,1.4641246531808907,0.8261131909823871
42410099999,2025-10-23 06:00:00+00:00,timesfm_c,46,1.3584827423095704,1.6741530553881996,1.3171902366306472
42410099999,2025-10-23 06:00:00+00:00,timesfm_nwp_c,46,1.0241651949675188,1.3783668579619168,0.8399296470310378
42410099999,2025-10-31 06:00:00+00:00,persistence_c,48,2.1125000000000003,2.18936824982307,2.1125000000000003
42410099999,2025-10-31 06:00:00+00:00,yesterday_c,48,1.6666666666666667,2.0538581580365607,1.6333333333333335
42410099999,2025-10-31 06:00:00+00:00,ecmwf_ifs_c,48,1.0416666666666667,1.275571767221795,-0.1291666666666665
42410099999,2025-10-31 06:00:00+00:00,bias_corrected_c,48,1.051862497663115,1.5445531163968749,0.8804799962609842
42410099999,2025-10-31 06:00:00+00:00,ridge_corrected_c,48,1.1870618842410796,1.5381097502542005,1.1456742321160822
42410099999,2025-10-31 06:00:00+00:00,timesfm_c,48,2.019780802726746,2.375482063368901,2.019780802726746
42410099999,2025-10-31 06:00:00+00:00,timesfm_nwp_c,48,0.5905459324518839,0.7352945555493083,-0.06401474475860576
42410099999,2025-11-08 06:00:00+00:00,persistence_c,48,5.1833333333333345,5.938820028703795,5.1833333333333345
42410099999,2025-11-08 06:00:00+00:00,yesterday_c,48,0.4291666666666667,0.7262919523166975,0.3166666666666666
42410099999,2025-11-08 06:00:00+00:00,ecmwf_ifs_c,48,1.1624999999999999,1.2645816172421083,-1.1083333333333334
42410099999,2025-11-08 06:00:00+00:00,bias_corrected_c,48,0.49422555617872493,0.616849209940848,-0.09868667040568273
