lead_hours,method,n,mae_c,rmse_c,bias_c
31,timesfm_c,28,1.4150800704956055,1.7279059818972242,0.7142947060721261
31,timesfm_nwp_c,28,1.148406914302281,1.38716280137555,0.4487900733947754
32,persistence_c,28,3.839285714285715,4.310162409933064,3.5607142857142864
32,yesterday_c,28,1.6071428571428572,2.1630005613895316,0.8928571428571429
32,ecmwf_ifs_c,28,1.5642857142857143,1.7954307083737397,-0.8642857142857144
32,bias_corrected_c,28,1.1741194386167615,1.4697638754695879,-0.020325966774153263
32,ridge_corrected_c,28,1.2671687568903525,1.598677753068739,0.44002843441255873
32,timesfm_c,28,1.325164522443499,1.6856586474295825,0.5946472712925502
32,timesfm_nwp_c,28,1.1650479180472237,1.4805814332352332,0.31653227124895367
33,persistence_c,28,4.1571428571428575,4.559761898545644,3.942857142857143
33,yesterday_c,28,1.3357142857142859,1.7136010537545114,0.5785714285714285
33,ecmwf_ifs_c,28,1.142857142857143,1.469693845669907,-0.8571428571428571
33,bias_corrected_c,28,0.871719733119083,1.1129174408396185,-0.013183109631296017
33,ridge_corrected_c,28,1.0304154565756602,1.2619993403093566,0.3717760003843051
33,timesfm_c,28,1.2300877434866766,1.5191277687914035,0.48315331595284594
33,timesfm_nwp_c,28,0.9578624180385045,1.1962652570861838,0.1787844794137137
34,persistence_c,27,4.35925925925926,4.9312683365851635,4.174074074074075
34,yesterday_c,27,1.4444444444444444,1.855921454276674,0.7037037037037037
34,ecmwf_ifs_c,27,1.7037037037037037,2.0138409955990957,-1.2074074074074073
34,bias_corrected_c,27,1.2497385647127475,1.5857688441904314,-0.3469605269160719
34,ridge_corrected_c,27,1.1960342871711704,1.5229753078483341,0.15327732992970133
34,timesfm_c,27,1.105692121717665,1.5150753105505759,0.4146355523003472
34,timesfm_nwp_c,27,1.0462870421233001,1.3891206867858146,0.04689414412887008
35,persistence_c,28,4.596428571428572,5.120581719185541,4.417857142857144
35,yesterday_c,28,1.2857142857142858,1.7728105208558367,0.6428571428571429
35,ecmwf_ifs_c,28,1.5071428571428573,1.8413892271093275,-1.2214285714285715
35,bias_corrected_c,28,1.0979195858679225,1.3247616336748431,-0.37746882391701053
35,ridge_corrected_c,28,1.085144104497902,1.284442769083379,0.11164078622492404
35,timesfm_c,28,0.9903041975838798,1.265734996919181,0.41309172766549246
35,timesfm_nwp_c,28,0.8734920365469796,1.0737854299752854,0.053296566009521484
36,persistence_c,28,4.960714285714286,5.475497368145787,4.853571428571429
36,yesterday_c,28,1.3857142857142857,1.6964248120259096,0.557142857142857
36,ecmwf_ifs_c,28,1.3964285714285716,1.6827910489082458,-1.1464285714285716
36,bias_corrected_c,28,1.0111758535394182,1.2365939118570806,-0.30246882391701024
36,ridge_corrected_c,28,1.0220622185809538,1.2150492371908324,0.1297490322320962
36,timesfm_c,28,1.1054720606122699,1.385489914340383,0.4786967277526855
36,timesfm_nwp_c,28,0.9391247068132672,1.2235400413058912,0.11116910661969863
37,persistence_c,28,5.025,5.585600108442116,4.917857142857144
37,yesterday_c,28,1.3071428571428572,1.8666241491756488,0.45000000000000007
37,ecmwf_ifs_c,28,1.5785714285714287,1.9227955838161417,-1.3142857142857143
37,bias_corrected_c,28,1.0473157415832581,1.3869673438109444,-0.47032596677415306
37,ridge_corrected_c,28,1.0663779947086105,1.3790760998462355,-0.053406447104136036
37,timesfm_c,28,1.0411622183663505,1.430714782821462,0.3872596195765904
37,timesfm_nwp_c,28,0.9419425215039935,1.2356995253541003,0.009717634746006556
38,persistence_c,28,5.275,5.825957922460968,5.167857142857144
38,yesterday_c,28,0.9642857142857143,1.349603116263656,0.39285714285714285
38,ecmwf_ifs_c,28,1.4964285714285714,1.8151151085104376,-1.325
38,bias_corrected_c,28,0.9223157415832578,1.2170483573319049,-0.4810402524884388
38,ridge_corrected_c,28,0.8541168361412305,1.085694657605328,-0.0988358068582381
38,timesfm_c,28,0.9380968638828823,1.1922713086848724,0.4158838817051479
38,timesfm_nwp_c,28,0.7301689897264753,0.8683269194101945,0.014099155153547014
39,persistence_c,28,5.617857142857143,6.170291727301068,5.567857142857143
39,yesterday_c,28,1.2464285714285714,1.4724857505980442,0.36785714285714277
39,ecmwf_ifs_c,28,1.3035714285714286,1.5803480629279105,-1.1892857142857143
39,bias_corrected_c,28,0.7826896280353001,1.0128732046700721,-0.34532596677415317
