valid_time,nwp_c,segment_origin,run,run_lead_hours
2025-11-08 06:00:00+00:00,27.6,2025-11-06 06:00:00+00:00,2025-11-06 00:00:00+00:00,54
2025-11-08 07:00:00+00:00,27.9,2025-11-08 06:00:00+00:00,2025-11-08 00:00:00+00:00,7
2025-11-08 08:00:00+00:00,28.2,2025-11-08 06:00:00+00:00,2025-11-08 00:00:00+00:00,8
2025-11-08 09:00:00+00:00,28.3,2025-11-08 06:00:00+00:00,2025-11-08 00:00:00+00:00,9
2025-11-08 10:00:00+00:00,28.1,2025-11-08 06:00:00+00:00,2025-11-08 00:00:00+00:00,10
2025-11-08 11:00:00+00:00,27.3,2025-11-08 06:00:00+00:00,2025-11-08 00:00:00+00:00,11
2025-11-08 12:00:00+00:00,24.4,2025-11-08 06:00:00+00:00,2025-11-08 00:00:00+00:00,12
2025-11-08 13:00:00+00:00,22.6,2025-11-08 06:00:00+00:00,2025-11-08 00:00:00+00:00,13
2025-11-08 14:00:00+00:00,21.7,2025-11-08 06:00:00+00:00,2025-11-08 00:00:00+00:00,14
2025-11-08 15:00:00+00:00,21.0,2025-11-08 06:00:00+00:00,2025-11-08 00:00:00+00:00,15
2025-11-08 16:00:00+00:00,20.4,2025-11-08 06:00:00+00:00,2025-11-08 00:00:00+00:00,16
2025-11-08 17:00:00+00:00,19.6,2025-11-08 06:00:00+00:00,2025-11-08 00:00:00+00:00,17
2025-11-08 18:00:00+00:00,18.6,2025-11-08 06:00:00+00:00,2025-11-08 00:00:00+00:00,18
2025-11-08 19:00:00+00:00,17.9,2025-11-08 06:00:00+00:00,2025-11-08 00:00:00+00:00,19
2025-11-08 20:00:00+00:00,17.2,2025-11-08 06:00:00+00:00,2025-11-08 00:00:00+00:00,20
2025-11-08 21:00:00+00:00,16.7,2025-11-08 06:00:00+00:00,2025-11-08 00:00:00+00:00,21
2025-11-08 22:00:00+00:00,16.3,2025-11-08 06:00:00+00:00,2025-11-08 00:00:00+00:00,22
2025-11-08 23:00:00+00:00,15.9,2025-11-08 06:00:00+00:00,2025-11-08 00:00:00+00:00,23
