valid_time,observed_c,model_input_c,imputed,source_time,source_age_hours
2024-12-22 07:00:00+00:00,23.0,23.0,False,2024-12-22 07:00:00+00:00,0
2024-12-22 08:00:00+00:00,24.0,24.0,False,2024-12-22 08:00:00+00:00,0
2024-12-22 09:00:00+00:00,23.0,23.0,False,2024-12-22 09:00:00+00:00,0
2024-12-22 10:00:00+00:00,23.0,23.0,False,2024-12-22 10:00:00+00:00,0
2024-12-22 11:00:00+00:00,21.0,21.0,False,2024-12-22 11:00:00+00:00,0
2024-12-22 12:00:00+00:00,20.0,20.0,False,2024-12-22 12:00:00+00:00,0
2024-12-22 13:00:00+00:00,18.0,18.0,False,2024-12-22 13:00:00+00:00,0
2024-12-22 14:00:00+00:00,17.0,17.0,False,2024-12-22 14:00:00+00:00,0
2024-12-22 15:00:00+00:00,16.6,16.6,False,2024-12-22 15:00:00+00:00,0
2024-12-22 16:00:00+00:00,16.0,16.0,False,2024-12-22 16:00:00+00:00,0
2024-12-22 17:00:00+00:00,15.0,15.0,False,2024-12-22 17:00:00+00:00,0
2024-12-22 18:00:00+00:00,14.0,14.0,False,2024-12-22 18:00:00+00:00,0
2024-12-22 19:00:00+00:00,14.0,14.0,False,2024-12-22 19:00:00+00:00,0
2024-12-22 20:00:00+00:00,13.0,13.0,False,2024-12-22 20:00:00+00:00,0
2024-12-22 21:00:00+00:00,14.5,14.5,False,2024-12-22 21:00:00+00:00,0
2024-12-22 22:00:00+00:00,13.0,13.0,False,2024-12-22 22:00:00+00:00,0
2024-12-22 23:00:00+00:00,13.0,13.0,False,2024-12-22 23:00:00+00:00,0
2024-12-23 00:00:00+00:00,12.5,12.5,False,2024-12-23 00:00:00+00:00,0
2024-12-23 01:00:00+00:00,13.0,13.0,False,2024-12-23 01:00:00+00:00,0
2024-12-23 02:00:00+00:00,15.0,15.0,False,2024-12-23 02:00:00+00:00,0
2024-12-23 03:00:00+00:00,16.4,16.4,False,2024-12-23 03:00:00+00:00,0
2024-12-23 04:00:00+00:00,20.0,20.0,False,2024-12-23 04:00:00+00:00,0
2024-12-23 05:00:00+00:00,22.0,22.0,False,2024-12-23 05:00:00+00:00,0
2024-12-23 06:00:00+00:00,24.5,24.5,False,2024-12-23 06:00:00+00:00,0
2024-12-23 07:00:00+00:00,24.0,24.0,False,2024-12-23 07:00:00+00:00,0
2024-12-23 08:00:00+00:00,24.0,24.0,False,2024-12-23 08:00:00+00:00,0
2024-12-23 09:00:00+00:00,24.0,24.0,False,2024-12-23 09:00:00+00:00,0
2024-12-23 10:00:00+00:00,23.0,23.0,False,2024-12-23 10:00:00+00:00,0
2024-12-23 11:00:00+00:00,22.0,22.0,False,2024-12-23 11:00:00+00:00,0
2024-12-23 12:00:00+00:00,20.6,20.6,False,2024-12-23 12:00:00+00:00,0
2024-12-23 13:00:00+00:00,18.0,18.0,False,2024-12-23 13:00:00+00:00,0
2024-12-23 14:00:00+00:00,18.0,18.0,False,2024-12-23 14:00:00+00:00,0
2024-12-23 15:00:00+00:00,17.2,17.2,False,2024-12-23 15:00:00+00:00,0
2024-12-23 16:00:00+00:00,17.0,17.0,False,2024-12-23 16:00:00+00:00,0
2024-12-23 17:00:00+00:00,16.0,16.0,False,2024-12-23 17:00:00+00:00,0
2024-12-23 18:00:00+00:00,15.2,15.2,False,2024-12-23 18:00:00+00:00,0
2024-12-23 19:00:00+00:00,14.0,14.0,False,2024-12-23 19:00:00+00:00,0
2024-12-23 20:00:00+00:00,14.0,14.0,False,2024-12-23 20:00:00+00:00,0
2024-12-23 21:00:00+00:00,14.0,14.0,False,2024-12-23 21:00:00+00:00,0
2024-12-23 22:00:00+00:00,13.0,13.0,False,2024-12-23 22:00:00+00:00,0
2024-12-23 23:00:00+00:00,13.0,13.0,False,2024-12-23 23:00:00+00:00,0
2024-12-24 00:00:00+00:00,12.5,12.5,False,2024-12-24 00:00:00+00:00,0
2024-12-24 01:00:00+00:00,12.0,12.0,False,2024-12-24 01:00:00+00:00,0
2024-12-24 02:00:00+00:00,14.0,14.0,False,2024-12-24 02:00:00+00:00,0
2024-12-24 03:00:00+00:00,16.0,16.0,False,2024-12-24 03:00:00+00:00,0
2024-12-24 04:00:00+00:00,20.0,20.0,False,2024-12-24 04:00:00+00:00,0
2024-12-24 05:00:00+00:00,21.0,21.0,False,2024-12-24 05:00:00+00:00,0
2024-12-24 06:00:00+00:00,23.0,23.0,False,2024-12-24 06:00:00+00:00,0
2024-12-24 07:00:00+00:00,24.0,24.0,False,2024-12-24 07:00:00+00:00,0
2024-12-24 08:00:00+00:00,24.0,24.0,False,2024-12-24 08:00:00+00:00,0
2024-12-24 09:00:00+00:00,25.2,25.2,False,2024-12-24 09:00:00+00:00,0
2024-12-24 10:00:00+00:00,24.0,24.0,False,2024-12-24 10:00:00+00:00,0
2024-12-24 11:00:00+00:00,22.0,22.0,False,2024-12-24 11:00:00+00:00,0
2024-12-24 12:00:00+00:00,21.5,21.5,False,2024-12-24 12:00:00+00:00,0
2024-12-24 13:00:00+00:00,18.0,18.0,False,2024-12-24 13:00:00+00:00,0
2024-12-24 14:00:00+00:00,16.0,16.0,False,2024-12-24 14:00:00+00:00,0
2024-12-24 15:00:00+00:00,16.5,16.5,False,2024-12-24 15:00:00+00:00,0
2024-12-24 16:00:00+00:00,16.0,16.0,False,2024-12-24 16:00:00+00:00,0
2024-12-24 17:00:00+00:00,15.0,15.0,False,2024-12-24 17:00:00+00:00,0
2024-12-24 18:00:00+00:00,14.7,14.7,False,2024-12-24 18:00:00+00:00,0
2024-12-24 19:00:00+00:00,14.0,14.0,False,2024-12-24 19:00:00+00:00,0
2024-12-24 20:00:00+00:00,14.0,14.0,False,2024-12-24 20:00:00+00:00,0
2024-12-24 21:00:00+00:00,14.0,14.0,False,2024-12-24 21:00:00+00:00,0
2024-12-24 22:00:00+00:00,13.0,13.0,False,2024-12-24 22:00:00+00:00,0
2024-12-24 23:00:00+00:00,13.0,13.0,False,2024-12-24 23:00:00+00:00,0
2024-12-25 00:00:00+00:00,12.7,12.7,False,2024-12-25 00:00:00+00:00,0
2024-12-25 01:00:00+00:00,13.0,13.0,False,2024-12-25 01:00:00+00:00,0
2024-12-25 02:00:00+00:00,15.0,15.0,False,2024-12-25 02:00:00+00:00,0
2024-12-25 03:00:00+00:00,15.4,15.4,False,2024-12-25 03:00:00+00:00,0
2024-12-25 04:00:00+00:00,20.0,20.0,False,2024-12-25 04:00:00+00:00,0
2024-12-25 05:00:00+00:00,21.0,21.0,False,2024-12-25 05:00:00+00:00,0
2024-12-25 06:00:00+00:00,22.0,22.0,False,2024-12-25 06:00:00+00:00,0
2024-12-25 07:00:00+00:00,24.0,24.0,False,2024-12-25 07:00:00+00:00,0
2024-12-25 08:00:00+00:00,24.0,24.0,False,2024-12-25 08:00:00+00:00,0
2024-12-25 09:00:00+00:00,25.0,25.0,False,2024-12-25 09:00:00+00:00,0
2024-12-25 10:00:00+00:00,24.0,24.0,False,2024-12-25 10:00:00+00:00,0
2024-12-25 11:00:00+00:00,22.0,22.0,False,2024-12-25 11:00:00+00:00,0
2024-12-25 12:00:00+00:00,20.0,20.0,False,2024-12-25 12:00:00+00:00,0
2024-12-25 13:00:00+00:00,18.0,18.0,False,2024-12-25 13:00:00+00:00,0
2024-12-25 14:00:00+00:00,17.0,17.0,False,2024-12-25 14:00:00+00:00,0
2024-12-25 15:00:00+00:00,16.6,16.6,False,2024-12-25 15:00:00+00:00,0
2024-12-25 16:00:00+00:00,16.0,16.0,False,2024-12-25 16:00:00+00:00,0
2024-12-25 17:00:00+00:00,16.0,16.0,False,2024-12-25 17:00:00+00:00,0
2024-12-25 18:00:00+00:00,15.0,15.0,False,2024-12-25 18:00:00+00:00,0
2024-12-25 19:00:00+00:00,15.0,15.0,False,2024-12-25 19:00:00+00:00,0
2024-12-25 20:00:00+00:00,14.0,14.0,False,2024-12-25 20:00:00+00:00,0
2024-12-25 21:00:00+00:00,14.0,14.0,False,2024-12-25 21:00:00+00:00,0
2024-12-25 22:00:00+00:00,13.0,13.0,False,2024-12-25 22:00:00+00:00,0
2024-12-25 23:00:00+00:00,13.0,13.0,False,2024-12-25 23:00:00+00:00,0
2024-12-26 00:00:00+00:00,12.7,12.7,False,2024-12-26 00:00:00+00:00,0
2024-12-26 01:00:00+00:00,13.0,13.0,False,2024-12-26 01:00:00+00:00,0
2024-12-26 02:00:00+00:00,14.0,14.0,False,2024-12-26 02:00:00+00:00,0
2024-12-26 03:00:00+00:00,15.4,15.4,False,2024-12-26 03:00:00+00:00,0
2024-12-26 04:00:00+00:00,19.0,19.0,False,2024-12-26 04:00:00+00:00,0
2024-12-26 05:00:00+00:00,22.0,22.0,False,2024-12-26 05:00:00+00:00,0
2024-12-26 06:00:00+00:00,23.5,23.5,False,2024-12-26 06:00:00+00:00,0
2024-12-26 07:00:00+00:00,24.0,24.0,False,2024-12-26 07:00:00+00:00,0
2024-12-26 08:00:00+00:00,25.0,25.0,False,2024-12-26 08:00:00+00:00,0
2024-12-26 09:00:00+00:00,25.8,25.8,False,2024-12-26 09:00:00+00:00,0
2024-12-26 10:00:00+00:00,25.0,25.0,False,2024-12-26 10:00:00+00:00,0
2024-12-26 11:00:00+00:00,23.0,23.0,False,2024-12-26 11:00:00+00:00,0
2024-12-26 12:00:00+00:00,20.2,20.2,False,2024-12-26 12:00:00+00:00,0
2024-12-26 13:00:00+00:00,18.0,18.0,False,2024-12-26 13:00:00+00:00,0
2024-12-26 14:00:00+00:00,17.0,17.0,False,2024-12-26 14:00:00+00:00,0
2024-12-26 15:00:00+00:00,16.5,16.5,False,2024-12-26 15:00:00+00:00,0
2024-12-26 16:00:00+00:00,16.0,16.0,False,2024-12-26 16:00:00+00:00,0
2024-12-26 17:00:00+00:00,15.0,15.0,False,2024-12-26 17:00:00+00:00,0
2024-12-26 18:00:00+00:00,15.0,15.0,False,2024-12-26 18:00:00+00:00,0
2024-12-26 19:00:00+00:00,14.0,14.0,False,2024-12-26 19:00:00+00:00,0
2024-12-26 20:00:00+00:00,,14.0,True,2024-12-26 19:00:00+00:00,1
2024-12-26 21:00:00+00:00,14.0,14.0,False,2024-12-26 21:00:00+00:00,0
2024-12-26 22:00:00+00:00,,14.0,True,2024-12-26 21:00:00+00:00,1
2024-12-26 23:00:00+00:00,,14.0,True,2024-12-26 21:00:00+00:00,2
2024-12-27 00:00:00+00:00,12.5,12.5,False,2024-12-27 00:00:00+00:00,0
2024-12-27 01:00:00+00:00,13.0,13.0,False,2024-12-27 01:00:00+00:00,0
2024-12-27 02:00:00+00:00,,13.0,True,2024-12-27 01:00:00+00:00,1
2024-12-27 03:00:00+00:00,15.8,15.8,False,2024-12-27 03:00:00+00:00,0
2024-12-27 04:00:00+00:00,20.0,20.0,False,2024-12-27 04:00:00+00:00,0
2024-12-27 05:00:00+00:00,22.0,22.0,False,2024-12-27 05:00:00+00:00,0
2024-12-27 06:00:00+00:00,23.6,23.6,False,2024-12-27 06:00:00+00:00,0
2024-12-27 07:00:00+00:00,24.0,24.0,False,2024-12-27 07:00:00+00:00,0
2024-12-27 08:00:00+00:00,25.0,25.0,False,2024-12-27 08:00:00+00:00,0
2024-12-27 09:00:00+00:00,25.5,25.5,False,2024-12-27 09:00:00+00:00,0
2024-12-27 10:00:00+00:00,25.0,25.0,False,2024-12-27 10:00:00+00:00,0
2024-12-27 11:00:00+00:00,23.0,23.0,False,2024-12-27 11:00:00+00:00,0
2024-12-27 12:00:00+00:00,20.7,20.7,False,2024-12-27 12:00:00+00:00,0
2024-12-27 13:00:00+00:00,18.0,18.0,False,2024-12-27 13:00:00+00:00,0
2024-12-27 14:00:00+00:00,17.0,17.0,False,2024-12-27 14:00:00+00:00,0
2024-12-27 15:00:00+00:00,16.7,16.7,False,2024-12-27 15:00:00+00:00,0
2024-12-27 16:00:00+00:00,16.0,16.0,False,2024-12-27 16:00:00+00:00,0
2024-12-27 17:00:00+00:00,15.0,15.0,False,2024-12-27 17:00:00+00:00,0
2024-12-27 18:00:00+00:00,14.6,14.6,False,2024-12-27 18:00:00+00:00,0
2024-12-27 19:00:00+00:00,14.0,14.0,False,2024-12-27 19:00:00+00:00,0
2024-12-27 20:00:00+00:00,14.0,14.0,False,2024-12-27 20:00:00+00:00,0
2024-12-27 21:00:00+00:00,13.0,13.0,False,2024-12-27 21:00:00+00:00,0
2024-12-27 22:00:00+00:00,13.0,13.0,False,2024-12-27 22:00:00+00:00,0
2024-12-27 23:00:00+00:00,13.0,13.0,False,2024-12-27 23:00:00+00:00,0
2024-12-28 00:00:00+00:00,12.2,12.2,False,2024-12-28 00:00:00+00:00,0
2024-12-28 01:00:00+00:00,12.0,12.0,False,2024-12-28 01:00:00+00:00,0
2024-12-28 02:00:00+00:00,14.0,14.0,False,2024-12-28 02:00:00+00:00,0
2024-12-28 03:00:00+00:00,15.6,15.6,False,2024-12-28 03:00:00+00:00,0
2024-12-28 04:00:00+00:00,20.0,20.0,False,2024-12-28 04:00:00+00:00,0
2024-12-28 05:00:00+00:00,21.0,21.0,False,2024-12-28 05:00:00+00:00,0
2024-12-28 06:00:00+00:00,23.7,23.7,False,2024-12-28 06:00:00+00:00,0
2024-12-28 07:00:00+00:00,24.0,24.0,False,2024-12-28 07:00:00+00:00,0
2024-12-28 08:00:00+00:00,25.0,25.0,False,2024-12-28 08:00:00+00:00,0
2024-12-28 09:00:00+00:00,25.6,25.6,False,2024-12-28 09:00:00+00:00,0
2024-12-28 10:00:00+00:00,25.0,25.0,False,2024-12-28 10:00:00+00:00,0
2024-12-28 11:00:00+00:00,23.0,23.0,False,2024-12-28 11:00:00+00:00,0
2024-12-28 12:00:00+00:00,21.7,21.7,False,2024-12-28 12:00:00+00:00,0
