valid_time,observed_c,model_input_c,imputed,source_time,source_age_hours
2025-10-08 07:00:00+00:00,31.0,31.0,False,2025-10-08 07:00:00+00:00,0
2025-10-08 08:00:00+00:00,29.0,29.0,False,2025-10-08 08:00:00+00:00,0
2025-10-08 09:00:00+00:00,32.7,32.7,False,2025-10-08 09:00:00+00:00,0
2025-10-08 10:00:00+00:00,32.0,32.0,False,2025-10-08 10:00:00+00:00,0
2025-10-08 11:00:00+00:00,32.0,32.0,False,2025-10-08 11:00:00+00:00,0
2025-10-08 12:00:00+00:00,31.5,31.5,False,2025-10-08 12:00:00+00:00,0
2025-10-08 13:00:00+00:00,30.0,30.0,False,2025-10-08 13:00:00+00:00,0
2025-10-08 14:00:00+00:00,30.0,30.0,False,2025-10-08 14:00:00+00:00,0
2025-10-08 15:00:00+00:00,29.2,29.2,False,2025-10-08 15:00:00+00:00,0
2025-10-08 16:00:00+00:00,29.0,29.0,False,2025-10-08 16:00:00+00:00,0
2025-10-08 17:00:00+00:00,29.0,29.0,False,2025-10-08 17:00:00+00:00,0
2025-10-08 18:00:00+00:00,28.5,28.5,False,2025-10-08 18:00:00+00:00,0
2025-10-08 19:00:00+00:00,29.0,29.0,False,2025-10-08 19:00:00+00:00,0
2025-10-08 20:00:00+00:00,29.0,29.0,False,2025-10-08 20:00:00+00:00,0
2025-10-08 21:00:00+00:00,27.6,27.6,False,2025-10-08 21:00:00+00:00,0
2025-10-08 22:00:00+00:00,28.0,28.0,False,2025-10-08 22:00:00+00:00,0
2025-10-08 23:00:00+00:00,28.0,28.0,False,2025-10-08 23:00:00+00:00,0
2025-10-09 00:00:00+00:00,27.0,27.0,False,2025-10-09 00:00:00+00:00,0
2025-10-09 01:00:00+00:00,28.0,28.0,False,2025-10-09 01:00:00+00:00,0
2025-10-09 02:00:00+00:00,28.0,28.0,False,2025-10-09 02:00:00+00:00,0
2025-10-09 03:00:00+00:00,29.0,29.0,False,2025-10-09 03:00:00+00:00,0
2025-10-09 04:00:00+00:00,31.0,31.0,False,2025-10-09 04:00:00+00:00,0
2025-10-09 05:00:00+00:00,32.0,32.0,False,2025-10-09 05:00:00+00:00,0
