valid_time,lead_hours,run_lead_hours,observed_c,persistence_c,yesterday_c,ecmwf_ifs_c,scored,timesfm_c,timesfm_p10_c,timesfm_p20_c,timesfm_p30_c,timesfm_p40_c,timesfm_p50_c,timesfm_p60_c,timesfm_p70_c,timesfm_p80_c,timesfm_p90_c
2025-06-21 07:00:00+00:00,1,7,32.0,31.0,31.0,31.0,True,31.55946922302246,30.603271484375,30.986629486083984,31.213356018066406,31.3929500579834,31.55946922302246,31.728164672851562,31.897480010986328,32.097312927246094,32.46990203857422
2025-06-21 08:00:00+00:00,2,8,33.0,31.0,31.0,30.9,True,31.893146514892578,30.384544372558594,30.938867568969727,31.301834106445312,31.61740493774414,31.893146514892578,32.17002868652344,32.486053466796875,32.880455017089844,33.41230392456055
2025-06-21 09:00:00+00:00,3,9,34.0,31.0,31.0,30.4,True,31.8948974609375,30.262420654296875,30.881935119628906,31.28452491760254,31.608013153076172,31.8948974609375,32.192501068115234,32.525794982910156,32.946372985839844,33.52600860595703
2025-06-21 10:00:00+00:00,4,10,34.0,31.0,32.0,30.8,True,31.752429962158203,29.930706024169922,30.616384506225586,31.033283233642578,31.406723022460938,31.752429962158203,32.10481643676758,32.500240325927734,32.95149612426758,33.57040023803711
2025-06-21 11:00:00+00:00,5,11,29.0,31.0,31.0,30.5,True,31.25185203552246,29.602758407592773,30.252986907958984,30.64898681640625,30.974239349365234,31.25185203552246,31.53241729736328,31.890247344970703,32.31682586669922,32.918243408203125
2025-06-21 12:00:00+00:00,6,12,27.0,31.0,31.0,30.0,True,30.697349548339844,29.128677368164062,29.764123916625977,30.132061004638672,30.447904586791992,30.697349548339844,30.958765029907227,31.288990020751953,31.68311309814453,32.248958587646484
2025-06-21 13:00:00+00:00,7,13,28.0,31.0,30.0,28.9,True,30.01930046081543,28.57585906982422,29.17435646057129,29.516958236694336,29.781654357910156,30.01930046081543,30.267314910888672,30.54595184326172,30.88974380493164,31.413082122802734
2025-06-21 14:00:00+00:00,8,14,28.0,31.0,30.0,28.5,True,29.494216918945312,28.172693252563477,28.73021125793457,29.044479370117188,29.279369354248047,29.494216918945312,29.71625518798828,29.97734260559082,30.284385681152344,30.758697509765625
2025-06-21 15:00:00+00:00,9,15,28.0,31.0,29.0,28.5,True,29.074411392211914,27.85576629638672,28.354963302612305,28.652729034423828,28.875442504882812,29.074411392211914,29.271656036376953,29.499834060668945,29.775293350219727,30.218402862548828
2025-06-21 16:00:00+00:00,10,16,28.0,31.0,29.0,28.2,True,28.878192901611328,27.756338119506836,28.211057662963867,28.48955535888672,28.69463348388672,28.878192901611328,29.070560455322266,29.272966384887695,29.51956558227539,29.93417739868164
