valid_time,lead_hours,run_lead_hours,observed_c,persistence_c,yesterday_c,ecmwf_ifs_c,scored,timesfm_c,timesfm_p10_c,timesfm_p20_c,timesfm_p30_c,timesfm_p40_c,timesfm_p50_c,timesfm_p60_c,timesfm_p70_c,timesfm_p80_c,timesfm_p90_c
2025-06-25 07:00:00+00:00,1,7,31.0,30.0,29.0,31.9,True,30.59925079345703,29.59058380126953,29.986297607421875,30.220760345458984,30.412799835205078,30.59925079345703,30.787553787231445,30.976421356201172,31.20831871032715,31.63727569580078
2025-06-25 08:00:00+00:00,2,8,31.0,30.0,30.0,32.6,True,31.00518035888672,29.50226402282715,30.064544677734375,30.431148529052734,30.741090774536133,31.00518035888672,31.27500343322754,31.608488082885742,32.05352020263672,32.64962387084961
2025-06-25 09:00:00+00:00,3,9,32.0,30.0,30.0,32.0,True,31.210498809814453,29.337678909301758,30.012344360351562,30.469884872436523,30.868101119995117,31.210498809814453,31.558984756469727,31.97278594970703,32.49387741088867,33.19369888305664
2025-06-25 10:00:00+00:00,4,10,32.0,30.0,31.0,32.3,True,31.096750259399414,28.95824432373047,29.72868537902832,30.230636596679688,30.68761444091797,31.096750259399414,31.514041900634766,31.997901916503906,32.55104064941406,33.286251068115234
2025-06-25 11:00:00+00:00,5,11,32.0,30.0,31.0,32.2,True,30.682348251342773,28.525365829467773,29.3096981048584,29.82754898071289,30.27598762512207,30.682348251342773,31.09517478942871,31.58078956604004,32.13673400878906,32.88637161254883
2025-06-25 12:00:00+00:00,6,12,30.0,30.0,30.0,30.9,True,29.941442489624023,27.984333038330078,28.732683181762695,29.203418731689453,29.611217498779297,29.941442489624023,30.27977752685547,30.70107078552246,31.200294494628906,31.889175415039062
2025-06-25 13:00:00+00:00,7,13,30.0,30.0,30.0,29.6,True,29.332685470581055,27.600629806518555,28.287351608276367,28.708330154418945,29.036226272583008,29.332685470581055,29.625938415527344,29.966686248779297,30.383363723754883,30.993919372558594
2025-06-25 14:00:00+00:00,8,14,29.0,30.0,29.0,29.0,True,28.764421463012695,27.203163146972656,27.821022033691406,28.19550132751465,28.49265480041504,28.764421463012695,29.03741455078125,29.343488693237305,29.71856689453125,30.261699676513672
2025-06-25 15:00:00+00:00,9,15,29.0,30.0,29.0,28.4,True,28.385656356811523,26.965394973754883,27.51177215576172,27.852069854736328,28.130308151245117,28.385656356811523,28.63623046875,28.906951904296875,29.230396270751953,29.727510452270508
2025-06-25 16:00:00+00:00,10,16,29.0,30.0,29.0,28.0,True,28.114023208618164,26.80940055847168,27.304927825927734,27.62766456604004,27.87761688232422,28.114023208618164,28.350954055786133,28.58251190185547,28.866512298583984,29.34010124206543
2025-06-25 17:00:00+00:00,11,17,29.0,30.0,28.0,27.5,True,27.87047576904297,26.630470275878906,27.125375747680664,27.424217224121094,27.655420303344727,27.87047576904297,28.097984313964844,28.30524444580078,28.564050674438477,28.997922897338867
2025-06-25 18:00:00+00:00,12,18,28.0,30.0,27.0,26.9,True,27.52566146850586,26.33345603942871,26.80278778076172,27.09020233154297,27.312835693359375,27.52566146850586,27.726947784423828,27.929367065429688,28.160545349121094,28.55951499938965
2025-06-25 19:00:00+00:00,13,19,28.0,30.0,27.0,26.7,True,27.2165584564209,26.033781051635742,26.510168075561523,26.796844482421875,27.014610290527344,27.2165584564209,27.413084030151367,27.597265243530273,27.821258544921875,28.218948364257812
2025-06-25 20:00:00+00:00,14,20,28.0,30.0,27.0,26.1,True,27.05778694152832,25.876998901367188,26.35502052307129,26.63938331604004,26.857263565063477,27.05778694152832,27.248868942260742,27.437253952026367,27.647968292236328,28.06324577331543
2025-06-25 21:00:00+00:00,15,21,28.0,30.0,26.0,26.3,True,26.893373489379883,25.679141998291016,26.17384147644043,26.4815616607666,26.694128036499023,26.893373489379883,27.089353561401367,27.271738052368164,27.512670516967773,27.932798385620117
2025-06-25 22:00:00+00:00,16,22,28.0,30.0,26.0,26.3,True,26.84270477294922,25.588924407958984,26.09807586669922,26.41743278503418,26.655582427978516,26.84270477294922,27.04509735107422,27.234386444091797,27.49488639831543,27.950740814208984
2025-06-25 23:00:00+00:00,17,23,28.0,30.0,26.0,26.0,True,26.700315475463867,25.399192810058594,25.93811798095703,26.254167556762695,26.498123168945312,26.700315475463867,26.902238845825195,27.123064041137695,27.407318115234375,27.887920379638672
2025-06-26 00:00:00+00:00,18,24,28.0,30.0,26.0,26.5,True,26.81292724609375,25.4818058013916,26.014612197875977,26.34745979309082,26.59825897216797,26.81292724609375,27.02157211303711,27.261465072631836,27.583683013916016,28.082500457763672
2025-06-26 01:00:00+00:00,19,25,29.0,30.0,26.0,26.8,True,27.13749122619629,25.627925872802734,26.229814529418945,26.60462760925293,26.882976531982422,27.13749122619629,27.38849449157715,27.690584182739258,28.077974319458008,28.668476104736328
2025-06-26 02:00:00+00:00,20,26,29.0,30.0,27.0,27.8,True,27.983896255493164,26.267723083496094,26.927881240844727,27.33374786376953,27.674842834472656,27.983896255493164,28.28257179260254,28.638866424560547,29.070396423339844,29.71023178100586
2025-06-26 03:00:00+00:00,21,27,30.0,30.0,27.0,29.1,True,28.831817626953125,26.833864212036133,27.58635139465332,28.063982009887695,28.464984893798828,28.831817626953125,29.196191787719727,29.615890502929688,30.0869197845459,30.813825607299805
2025-06-26 04:00:00+00:00,22,28,31.0,30.0,28.0,30.4,True,29.64586639404297,27.251869201660156,28.12495231628418,28.701780319213867,29.197708129882812,29.64586639404297,30.08985710144043,30.582168579101562,31.13721466064453,31.95004653930664
2025-06-26 05:00:00+00:00,23,29,32.0,30.0,29.0,31.4,True,30.155460357666016,27.639142990112305,28.540136337280273,29.154476165771484,29.67705726623535,30.155460357666016,30.614280700683594,31.118309020996094,31.68756675720215,32.511749267578125
2025-06-26 06:00:00+00:00,24,30,33.0,30.0,30.0,32.2,True,30.750320434570312,28.009960174560547,28.992408752441406,29.645606994628906,30.227567672729492,30.750320434570312,31.258378982543945,31.80568504333496,32.38785934448242,33.2742919921875
2025-06-26 07:00:00+00:00,25,31,33.0,30.0,29.0,32.8,True,31.276060104370117,28.364295959472656,29.390830993652344,30.094463348388672,30.71296501159668,31.276060104370117,31.81548309326172,32.394081115722656,33.00970458984375,33.94083023071289
2025-06-26 08:00:00+00:00,26,32,32.0,30.0,30.0,33.6,True,31.61072540283203,28.670568466186523,29.69647216796875,30.410959243774414,31.05252456665039,31.61072540283203,32.14396286010742,32.71571350097656,33.328346252441406,34.29561233520508
2025-06-26 09:00:00+00:00,27,33,,30.0,30.0,32.2,False,31.776838302612305,28.733850479125977,29.80316925048828,30.541011810302734,31.199451446533203,31.776838302612305,32.336456298828125,32.94084167480469,33.58308410644531,34.55109786987305
2025-06-26 10:00:00+00:00,28,34,27.0,30.0,31.0,31.0,True,31.63271713256836,28.71816635131836,29.754371643066406,30.472145080566406,31.093032836914062,31.63271713256836,32.164390563964844,32.747169494628906,33.38919448852539,34.335147857666016
2025-06-26 11:00:00+00:00,29,35,29.0,30.0,31.0,31.3,True,31.24700164794922,28.417102813720703,29.42411231994629,30.12514877319336,30.7219181060791,31.24700164794922,31.75966453552246,32.33627700805664,32.98062515258789,33.91681671142578
2025-06-26 12:00:00+00:00,30,36,28.0,30.0,30.0,30.6,True,30.739303588867188,28.191761016845703,29.110097885131836,29.744028091430664,30.27297019958496,30.739303588867188,31.19523811340332,31.706186294555664,32.287986755371094,33.140647888183594
2025-06-26 13:00:00+00:00,31,37,28.0,30.0,30.0,29.4,True,30.009666442871094,27.743785858154297,28.574460983276367,29.13654327392578,29.60390281677246,30.009666442871094,30.41189956665039,30.859819412231445,31.37609100341797,32.146480560302734
