station,origin,method,n,mae_c,rmse_c,bias_c
43279099999,2025-04-19 06:00:00+00:00,timesfm_c,48,0.8586858510971069,1.0159915189630047,-0.8380734523137411
43279099999,2025-04-19 06:00:00+00:00,timesfm_nwp_c,48,0.8632572889328003,0.9944585431886058,-0.8096529245376587
43279099999,2025-04-21 06:00:00+00:00,persistence_c,48,3.5,4.067144780637476,3.4166666666666665
43279099999,2025-04-21 06:00:00+00:00,yesterday_c,48,0.75,0.9574271077563381,0.75
43279099999,2025-04-21 06:00:00+00:00,ecmwf_ifs_c,48,1.4666666666666661,1.6603212540549692,-1.0416666666666665
43279099999,2025-04-21 06:00:00+00:00,bias_corrected_c,48,1.091057244590523,1.2929072587339465,-0.0034579567241856957
43279099999,2025-04-21 06:00:00+00:00,ridge_corrected_c,48,1.325611040861743,1.5714905305617564,1.301167540106601
43279099999,2025-04-21 06:00:00+00:00,timesfm_c,48,0.41468624273935956,0.5018599389701272,0.1882392962773641
43279099999,2025-04-21 06:00:00+00:00,timesfm_nwp_c,48,0.39772653579711914,0.5329630078729954,0.007986625035603842
43279099999,2025-04-23 06:00:00+00:00,persistence_c,48,3.25,3.7969285832981723,2.9166666666666665
43279099999,2025-04-23 06:00:00+00:00,yesterday_c,48,0.5416666666666666,0.7905694150420949,-0.5
43279099999,2025-04-23 06:00:00+00:00,ecmwf_ifs_c,48,1.175,1.3091027461586047,-0.875
43279099999,2025-04-23 06:00:00+00:00,bias_corrected_c,48,0.7468159408381266,0.987300401600794,0.16320870994248074
43279099999,2025-04-23 06:00:00+00:00,ridge_corrected_c,48,1.1366676354017704,1.3100802034974384,1.1366676354017704
43279099999,2025-04-23 06:00:00+00:00,timesfm_c,48,0.43879767258961994,0.5423599371626461,-0.027296026547749836
43279099999,2025-04-23 06:00:00+00:00,timesfm_nwp_c,48,0.4257165988286336,0.5476804446873762,-0.18800119558970133
43279099999,2025-04-25 06:00:00+00:00,persistence_c,48,3.2708333333333335,3.766629793329841,3.0208333333333335
43279099999,2025-04-25 06:00:00+00:00,yesterday_c,48,0.4791666666666667,0.75,0.22916666666666666
43279099999,2025-04-25 06:00:00+00:00,ecmwf_ifs_c,48,1.414583333333333,1.5911866640969563,-1.3479166666666667
43279099999,2025-04-25 06:00:00+00:00,bias_corrected_c,48,0.783588400438236,0.9005080111695241,-0.309707956724186
43279099999,2025-04-25 06:00:00+00:00,ridge_corrected_c,48,1.0736197354917218,1.2532530313662824,1.0574197354226678
43279099999,2025-04-25 06:00:00+00:00,timesfm_c,48,0.5079361995061239,0.6356740622529639,0.22240674495697021
43279099999,2025-04-25 06:00:00+00:00,timesfm_nwp_c,48,0.4150552749633789,0.5149713462824791,-0.12579679489135742
43279099999,2025-04-27 06:00:00+00:00,persistence_c,47,2.851063829787234,3.2876299424202036,2.8085106382978724
43279099999,2025-04-27 06:00:00+00:00,yesterday_c,47,0.574468085106383,0.933991662453105,0.574468085106383
43279099999,2025-04-27 06:00:00+00:00,ecmwf_ifs_c,47,1.1702127659574468,1.3338474186241143,-0.7404255319148939
43279099999,2025-04-27 06:00:00+00:00,bias_corrected_c,47,0.8842934317033514,1.148735735047434,0.297783178027587
43279099999,2025-04-27 06:00:00+00:00,ridge_corrected_c,47,1.7454164457958334,1.9334753048141369,1.7454164457958334
43279099999,2025-04-27 06:00:00+00:00,timesfm_c,47,0.6431936304619972,0.9634773400219773,0.4890605439531042
43279099999,2025-04-27 06:00:00+00:00,timesfm_nwp_c,47,0.49353867388786155,0.7068773712021297,0.40093746591121593
