valid_time,observed_c,model_input_c,imputed,source_time,source_age_hours
2024-06-13 07:00:00+00:00,32.0,32.0,False,2024-06-13 07:00:00+00:00,0
2024-06-13 08:00:00+00:00,32.0,32.0,False,2024-06-13 08:00:00+00:00,0
2024-06-13 09:00:00+00:00,30.4,30.4,False,2024-06-13 09:00:00+00:00,0
2024-06-13 10:00:00+00:00,33.0,33.0,False,2024-06-13 10:00:00+00:00,0
2024-06-13 11:00:00+00:00,33.0,33.0,False,2024-06-13 11:00:00+00:00,0
2024-06-13 12:00:00+00:00,30.0,30.0,False,2024-06-13 12:00:00+00:00,0
2024-06-13 13:00:00+00:00,32.0,32.0,False,2024-06-13 13:00:00+00:00,0
2024-06-13 14:00:00+00:00,31.0,31.0,False,2024-06-13 14:00:00+00:00,0
2024-06-13 15:00:00+00:00,28.0,28.0,False,2024-06-13 15:00:00+00:00,0
2024-06-13 16:00:00+00:00,31.0,31.0,False,2024-06-13 16:00:00+00:00,0
2024-06-13 17:00:00+00:00,30.0,30.0,False,2024-06-13 17:00:00+00:00,0
2024-06-13 18:00:00+00:00,27.7,27.7,False,2024-06-13 18:00:00+00:00,0
2024-06-13 19:00:00+00:00,30.0,30.0,False,2024-06-13 19:00:00+00:00,0
2024-06-13 20:00:00+00:00,,30.0,True,2024-06-13 19:00:00+00:00,1
2024-06-13 21:00:00+00:00,27.5,27.5,False,2024-06-13 21:00:00+00:00,0
2024-06-13 22:00:00+00:00,,27.5,True,2024-06-13 21:00:00+00:00,1
2024-06-13 23:00:00+00:00,29.0,29.0,False,2024-06-13 23:00:00+00:00,0
2024-06-14 00:00:00+00:00,27.2,27.2,False,2024-06-14 00:00:00+00:00,0
2024-06-14 01:00:00+00:00,30.0,30.0,False,2024-06-14 01:00:00+00:00,0
2024-06-14 02:00:00+00:00,31.0,31.0,False,2024-06-14 02:00:00+00:00,0
2024-06-14 03:00:00+00:00,25.8,25.8,False,2024-06-14 03:00:00+00:00,0
2024-06-14 04:00:00+00:00,28.0,28.0,False,2024-06-14 04:00:00+00:00,0
2024-06-14 05:00:00+00:00,27.0,27.0,False,2024-06-14 05:00:00+00:00,0
2024-06-14 06:00:00+00:00,26.5,26.5,False,2024-06-14 06:00:00+00:00,0
2024-06-14 07:00:00+00:00,30.0,30.0,False,2024-06-14 07:00:00+00:00,0
2024-06-14 08:00:00+00:00,30.0,30.0,False,2024-06-14 08:00:00+00:00,0
2024-06-14 09:00:00+00:00,29.2,29.2,False,2024-06-14 09:00:00+00:00,0
2024-06-14 10:00:00+00:00,31.0,31.0,False,2024-06-14 10:00:00+00:00,0
