valid_time,observed_c,model_input_c,imputed,source_time,source_age_hours
2024-12-30 07:00:00+00:00,24.0,24.0,False,2024-12-30 07:00:00+00:00,0
2024-12-30 08:00:00+00:00,25.0,25.0,False,2024-12-30 08:00:00+00:00,0
2024-12-30 09:00:00+00:00,25.7,25.7,False,2024-12-30 09:00:00+00:00,0
2024-12-30 10:00:00+00:00,25.0,25.0,False,2024-12-30 10:00:00+00:00,0
2024-12-30 11:00:00+00:00,23.0,23.0,False,2024-12-30 11:00:00+00:00,0
2024-12-30 12:00:00+00:00,21.2,21.2,False,2024-12-30 12:00:00+00:00,0
2024-12-30 13:00:00+00:00,18.0,18.0,False,2024-12-30 13:00:00+00:00,0
2024-12-30 14:00:00+00:00,17.0,17.0,False,2024-12-30 14:00:00+00:00,0
2024-12-30 15:00:00+00:00,17.5,17.5,False,2024-12-30 15:00:00+00:00,0
2024-12-30 16:00:00+00:00,17.0,17.0,False,2024-12-30 16:00:00+00:00,0
2024-12-30 17:00:00+00:00,16.0,16.0,False,2024-12-30 17:00:00+00:00,0
2024-12-30 18:00:00+00:00,15.6,15.6,False,2024-12-30 18:00:00+00:00,0
2024-12-30 19:00:00+00:00,16.0,16.0,False,2024-12-30 19:00:00+00:00,0
2024-12-30 20:00:00+00:00,15.0,15.0,False,2024-12-30 20:00:00+00:00,0
2024-12-30 21:00:00+00:00,14.7,14.7,False,2024-12-30 21:00:00+00:00,0
2024-12-30 22:00:00+00:00,14.0,14.0,False,2024-12-30 22:00:00+00:00,0
2024-12-30 23:00:00+00:00,14.0,14.0,False,2024-12-30 23:00:00+00:00,0
2024-12-31 00:00:00+00:00,13.6,13.6,False,2024-12-31 00:00:00+00:00,0
2024-12-31 01:00:00+00:00,14.0,14.0,False,2024-12-31 01:00:00+00:00,0
2024-12-31 02:00:00+00:00,15.0,15.0,False,2024-12-31 02:00:00+00:00,0
2024-12-31 03:00:00+00:00,14.0,14.0,False,2024-12-31 03:00:00+00:00,0
2024-12-31 04:00:00+00:00,19.0,19.0,False,2024-12-31 04:00:00+00:00,0
2024-12-31 05:00:00+00:00,21.0,21.0,False,2024-12-31 05:00:00+00:00,0
